head_label,tail_label,head_name,tail_name,ans
AB13865,CA2136,高含棉假兩件丹寧襯衫V領綁帶長版上衣,高含棉牛仔彈力修身高腰排釦長裙窄裙,fit
AB13865,CA2129,高含棉假兩件丹寧襯衫V領綁帶長版上衣,質感仿麂皮修身後鬆緊傘擺長裙,fit
AB13866,BA5968,真兩件！細肩背心+圓領/斜領細針織捲邊上衣,保暖毛呢修身格紋腰鬆緊直筒長褲,fit
AB13866,BA6035,真兩件！細肩背心+圓領/斜領細針織捲邊上衣,濃郁苦甜巧克力絨面光澤坑條寬褲,fit
AB13866,QA1186,真兩件！細肩背心+圓領/斜領細針織捲邊上衣,親子系列~純棉微笑刺繡口袋吊帶褲,fit
AB13866,CA2216,真兩件！細肩背心+圓領/斜領細針織捲邊上衣,高腰後鬆緊釘珠活片造型A字裙,fit
AB13866,CA2196,真兩件！細肩背心+圓領/斜領細針織捲邊上衣,輕暖磨毛方釦造型腰頭蓋式口袋前開衩A字裙,fit
AB13866,BA5876,真兩件！細肩背心+圓領/斜領細針織捲邊上衣,高含棉牛仔修身後腰鬆緊造型腰頭男友長褲,fit
AB13866,CA2206,真兩件！細肩背心+圓領/斜領細針織捲邊上衣,質感光澤壓紋修身腰鬆緊傘擺長裙,fit
AB13866,KS0788,真兩件！細肩背心+圓領/斜領細針織捲邊上衣,台灣製造．彈力腰鬆緊褲腳抽繩運動長褲,not_fit
AB13866,BA5896,真兩件！細肩背心+圓領/斜領細針織捲邊上衣,高彈力牛仔雙排釦抽鬚緊身長褲,fit
AB13866,KG0957,真兩件！細肩背心+圓領/斜領細針織捲邊上衣,高含棉素色褲管鬆緊斜紋哈倫褲,fit
AB13866,BA5980,真兩件！細肩背心+圓領/斜領細針織捲邊上衣,保暖內刷毛彈力腰鬆緊配色壓線緊身內搭長褲,not_fit
AB13866,CA2110,真兩件！細肩背心+圓領/斜領細針織捲邊上衣,細緻絨毛網紗點點舒適內裡長裙,fit
AB13866,BA5910,真兩件！細肩背心+圓領/斜領細針織捲邊上衣,純色美型褲管打褶設計不易皺西裝長褲,fit
AB13866,BA5960,真兩件！細肩背心+圓領/斜領細針織捲邊上衣,高含棉寬鬆修飾縮口哈倫長褲,fit
AB13866,CA2069,真兩件！細肩背心+圓領/斜領細針織捲邊上衣,質感舒爽後鬆緊排釦褲裙,fit
AB13866,KB1113,真兩件！細肩背心+圓領/斜領細針織捲邊上衣,KITTY露營系列~刷破水洗不收邊褲管丹寧印圖吊帶褲,not_fit
AB13866,CA2167,真兩件！細肩背心+圓領/斜領細針織捲邊上衣,彈力絲絨外罩漸層網紗腰鬆緊百褶裙,fit
AB13866,BA5879,真兩件！細肩背心+圓領/斜領細針織捲邊上衣,牛仔彈力造型腰頭雙排釦窄管長褲,fit
AB13866,FA2310,真兩件！細肩背心+圓領/斜領細針織捲邊上衣,臧芮軒。溫暖針織羅紋條紋透紗長裙,fit
AB13866,KS0785,真兩件！細肩背心+圓領/斜領細針織捲邊上衣,台灣製造．褲管網布拼接加寬腰頭假兩件運動褲裙,not_fit
AB13875,BA5890,造型星星吊飾雙層透紗荷葉喇叭袖上衣,純色質感光澤腰鬆緊長寬褲裙,fit
AB13875,CA2126,造型星星吊飾雙層透紗荷葉喇叭袖上衣,純色後鬆緊不對稱荷葉拼接傘擺長裙,fit
AB13875,BA5857,造型星星吊飾雙層透紗荷葉喇叭袖上衣,高含棉牛仔高腰刷破潑漆直筒男友長褲,fit
AB13875,BA5947,造型星星吊飾雙層透紗荷葉喇叭袖上衣,彈力修身直條紋鬆緊腰緊身長褲,fit
AB13875,KL0989,造型星星吊飾雙層透紗荷葉喇叭袖上衣,簡約純色鬆緊縮口休閒褲,not_fit
AB13875,BA5986,造型星星吊飾雙層透紗荷葉喇叭袖上衣,高含棉配色排扣工裝吊帶連身長褲,not_fit
AB13875,KG0925,造型星星吊飾雙層透紗荷葉喇叭袖上衣,純色保暖內刷毛腰鬆緊抽繩長褲,fit
AB13875,QA1190,造型星星吊飾雙層透紗荷葉喇叭袖上衣,續熱保暖抗菌消臭輕磨毛超彈力褲,wrong
AB13875,CA2251,造型星星吊飾雙層透紗荷葉喇叭袖上衣,優雅燈芯絨不規則設計鬆緊魚尾裙,fit
AB13875,CA2214,造型星星吊飾雙層透紗荷葉喇叭袖上衣,修身配色車線排釦內裡傘擺長裙,fit
AB13875,CA2154,造型星星吊飾雙層透紗荷葉喇叭袖上衣,溫暖純色毛呢層次剪接排釦A字裙,fit
AB13875,CA2135,造型星星吊飾雙層透紗荷葉喇叭袖上衣,格紋鈕扣不對稱內裡褲短裙,fit
AB13875,BA6044,造型星星吊飾雙層透紗荷葉喇叭袖上衣,內刷毛造型腰頭口袋彈力窄管褲,fit
AB13875,KL1004,造型星星吊飾雙層透紗荷葉喇叭袖上衣,簡約美式印花鬆緊縮口休閒褲,wrong
AB13875,CA2093,造型星星吊飾雙層透紗荷葉喇叭袖上衣,正裝感純色口袋A字西裝短裙,fit
AB13875,BA6002,造型星星吊飾雙層透紗荷葉喇叭袖上衣,質感坑條彈力抽繩鬆緊落地長褲,fit
AB13875,KG1003,造型星星吊飾雙層透紗荷葉喇叭袖上衣,純色造型口袋後開衩中長裙,fit
AB13875,BA5873,造型星星吊飾雙層透紗荷葉喇叭袖上衣,視覺-5KG。時尚修身高彈高腰收腹腰鬆緊喇叭長褲,fit
AB13875,BA5906,造型星星吊飾雙層透紗荷葉喇叭袖上衣,內收修身剪裁棉質丹寧/牛仔男友褲,fit
AB13875,BA5874,造型星星吊飾雙層透紗荷葉喇叭袖上衣,純色後鬆緊口袋側開衩拼接壓褶寬褲,fit
AB13882,BA5972,兩面穿高含棉V領方領配色條紋木耳邊長袖上衣,高含棉率性漸層刷色破損直筒褲腳反摺牛仔褲,fit
AB13882,BA5982,兩面穿高含棉V領方領配色條紋木耳邊長袖上衣,絲滑質感莫代爾腰鬆緊抽繩縮口休閒褲,fit
AB13882,CA2199,兩面穿高含棉V領方領配色條紋木耳邊長袖上衣,迷人豹紋印花厚雪紡腰鬆緊蛋糕裙,not_fit
AB13882,BA6042,兩面穿高含棉V領方領配色條紋木耳邊長袖上衣,質感造型腰頭釦環西裝褲/直筒褲,fit
AB13882,BA6043,兩面穿高含棉V領方領配色條紋木耳邊長袖上衣,質感親膚條紋細緻彈性針織寬褲,not_fit
AB13882,CA2200,兩面穿高含棉V領方領配色條紋木耳邊長袖上衣,浪漫修身腰鬆緊包臀魚尾中長裙,fit
AB13882,BA5913,兩面穿高含棉V領方領配色條紋木耳邊長袖上衣,多色．高彈加壓纖腰修身棉質長褲,fit
AB13882,CA2131,兩面穿高含棉V領方領配色條紋木耳邊長袖上衣,細緻蕾絲拼接抓皺雪紡層次腰鬆緊蛋糕裙,not_fit
AB13882,BA5989,兩面穿高含棉V領方領配色條紋木耳邊長袖上衣,保暖毛呢拼接配色格紋長寬褲,not_fit
AB13882,CA2194,兩面穿高含棉V領方領配色條紋木耳邊長袖上衣,質感造型剪接琥珀釦飾A字裙,fit
AB13882,CA2112,兩面穿高含棉V領方領配色條紋木耳邊長袖上衣,絨面腰鬆緊層次網紗細褶中長裙/蛋糕裙,fit
AB13882,BA6039,兩面穿高含棉V領方領配色條紋木耳邊長袖上衣,高含棉磨毛彈力纖腿喇叭褲,fit
AB13882,CA2116,兩面穿高含棉V領方領配色條紋木耳邊長袖上衣,蘇格蘭撞色格紋腰鬆緊百褶雪紡長裙,not_fit
AB13882,BA5914,兩面穿高含棉V領方領配色條紋木耳邊長袖上衣,高含棉修身織紋腰鬆緊開衩寬長褲,fit
AB13882,CA2134,兩面穿高含棉V領方領配色條紋木耳邊長袖上衣,滿版小碎花抓皺造型後腰鬆緊魚尾短裙,not_fit
AB13882,BA5871,兩面穿高含棉V領方領配色條紋木耳邊長袖上衣,視覺-5KG。高彈加壓纖腰翹臀窄管褲,fit
AB13882,BA5991,兩面穿高含棉V領方領配色條紋木耳邊長袖上衣,英式學院風．輕暖毛呢格紋直筒五分褲,not_fit
AB13882,BA5947,兩面穿高含棉V領方領配色條紋木耳邊長袖上衣,彈力修身直條紋鬆緊腰緊身長褲,not_fit
AB13882,BA5984,兩面穿高含棉V領方領配色條紋木耳邊長袖上衣,純色知性織帶裝飾針織小喇叭褲,fit
AB13882,BA5635,兩面穿高含棉V領方領配色條紋木耳邊長袖上衣,俐落修長後鬆緊直筒小喇叭西裝褲,fit
AB13884,BA5945,休閒英字配色印花拼接長袖衛衣上衣,復古毛呢格紋配色排釦短褲裙,fit
AB13884,BA5891,休閒英字配色印花拼接長袖衛衣上衣,純色高含棉英倫風口袋寬版老爺長褲,fit
AB13884,BA5831,休閒英字配色印花拼接長袖衛衣上衣,彈性造型剪裁排釦刷破抽鬚窄管牛仔褲,fit
AB13884,BA5966,休閒英字配色印花拼接長袖衛衣上衣,純色修身綁帶後鬆緊七分寬褲,fit
AB13884,CA2078,休閒英字配色印花拼接長袖衛衣上衣,質感輕甜優雅百褶紗裙,fit
AB13884,KG0933,休閒英字配色印花拼接長袖衛衣上衣,復古格紋配色毛呢打褶短褲裙,not_fit
AB13884,CA2131,休閒英字配色印花拼接長袖衛衣上衣,細緻蕾絲拼接抓皺雪紡層次腰鬆緊蛋糕裙,fit
AB13884,BA5911,休閒英字配色印花拼接長袖衛衣上衣,韓系立體打褶造型釦環純色直筒西裝褲,fit
AB13884,CA2147,休閒英字配色印花拼接長袖衛衣上衣,純色不易皺打褶膝上A字裙,fit
AB13884,BA6030,休閒英字配色印花拼接長袖衛衣上衣,保暖絨毛光澤感修身腰鬆緊長寬褲,fit
AB13884,CA2181,休閒英字配色印花拼接長袖衛衣上衣,點點收腰打褶磨毛毛呢後開衩中長裙,fit
AB13884,BA5933,休閒英字配色印花拼接長袖衛衣上衣,純色質感修身壓褶A字中長皮革裙,fit
AB13884,CA2114,休閒英字配色印花拼接長袖衛衣上衣,小性感假兩件側開衩高腰鬆緊短褲裙,not_fit
AB13884,CA2184,休閒英字配色印花拼接長袖衛衣上衣,臧芮軒。璀璨銀河閃光百褶漸層透紗長裙,fit
AB13884,KG0952,休閒英字配色印花拼接長袖衛衣上衣,甜美浪漫配色腰鬆緊雪紡長裙,fit
AB13884,QA1186,休閒英字配色印花拼接長袖衛衣上衣,親子系列~純棉微笑刺繡口袋吊帶褲,fit
AB13884,CA2070,休閒英字配色印花拼接長袖衛衣上衣,雪紡水彩印花側開衩後鬆緊A字長裙,fit
AB13884,BA6041,休閒英字配色印花拼接長袖衛衣上衣,造型腰頭高彈力內刷毛緊身窄管長褲,fit
AB13884,BA5913,休閒英字配色印花拼接長袖衛衣上衣,多色．高彈加壓纖腰修身棉質長褲,fit
AB13884,CA2179,休閒英字配色印花拼接長袖衛衣上衣,純色麂皮修身後鬆緊綁帶傘擺長裙,fit
AB13891,BA5850,復古格紋套裝長袖襯衫上衣,牛仔休閒率性腰鬆緊刷色縮口長褲,fit
AB13891,KS0750,復古格紋套裝長袖襯衫上衣,防潑水腰鬆緊後交叉褲口羅紋拼接運動長褲,fit
AB13891,CA2071,復古格紋套裝長袖襯衫上衣,質感雪紡不規則下襬荷葉開衩蛋糕長裙,fit
AB13891,BA6040,復古格紋套裝長袖襯衫上衣,假兩件．排釦短裙拼接彈性斜紋窄管褲,fit
AB13891,BA5946,復古格紋套裝長袖襯衫上衣,高彈力修身牛仔哈倫長褲,fit
AB13891,CA2193,復古格紋套裝長袖襯衫上衣,腰頭鬆緊優雅網紗印花裙,not_fit
AB13891,CA2065,復古格紋套裝長袖襯衫上衣,臧芮軒。滿版復古碎花撞色織帶蛋糕裙,not_fit
AB13891,BA6008,復古格紋套裝長袖襯衫上衣,臧芮軒。配色條紋荷葉鬆緊腰毛紗寬褲,not_fit
AB13891,CA2228,復古格紋套裝長袖襯衫上衣,暖感立體織紋後開衩鬆緊A字中長裙,fit
AB13891,BA6001,復古格紋套裝長袖襯衫上衣,保暖毛呢復古格紋內裡短褲裙,not_fit
AB13891,CA2108,復古格紋套裝長袖襯衫上衣,高含棉格紋配色拼接A字裙．褲型內裡,fit
AB13891,CA2206,復古格紋套裝長袖襯衫上衣,質感光澤壓紋修身腰鬆緊傘擺長裙,fit
AB13891,BA5856,復古格紋套裝長袖襯衫上衣,高含棉牛仔高腰配色車線開衩長寬褲,fit
AB13891,BA5787,復古格紋套裝長袖襯衫上衣,高腰荷葉壓褶彈性長寬褲(附皮帶),fit
AB13891,KG0925,復古格紋套裝長袖襯衫上衣,純色保暖內刷毛腰鬆緊抽繩長褲,fit
AB13891,CA2197,復古格紋套裝長袖襯衫上衣,純色質感毛呢A字百褶短裙,fit
AB13891,BA5879,復古格紋套裝長袖襯衫上衣,牛仔彈力造型腰頭雙排釦窄管長褲,fit
AB13891,CA2178,復古格紋套裝長袖襯衫上衣,層次拼接線條紋路A字短裙(褲裡),fit
AB13891,BA5923,復古格紋套裝長袖襯衫上衣,含棉牛仔修身高腰雙排釦收腹直筒長褲,fit
AB13891,KL1006,復古格紋套裝長袖襯衫上衣,情侶系列-高含棉側邊織條鬆緊縮口休閒褲(女),fit
AB13892,CA2220,懶人必備。高含棉實搭假兩件連帽長袖上衣,撞色口袋後腰鬆緊造型開衩A字中長裙,fit
AB13892,BA5569,懶人必備。高含棉實搭假兩件連帽長袖上衣,高腰修身彈力抽鬚牛仔窄管長褲,fit
AB13892,KL1003,懶人必備。高含棉實搭假兩件連帽長袖上衣,棉質簡約印花縮口休閒褲,wrong
AB13892,BA5916,懶人必備。高含棉實搭假兩件連帽長袖上衣,質感純色高腰俐落西裝長寬褲(附造型腰帶),fit
AB13892,BA6068,懶人必備。高含棉實搭假兩件連帽長袖上衣,純色高含棉金屬排釦造型哈倫長褲,fit
AB13892,KS0786,懶人必備。高含棉實搭假兩件連帽長袖上衣,台灣製造．彈力造型口袋褲腳拉鍊運動貼腿褲,not_fit
AB13892,CA2090,懶人必備。高含棉實搭假兩件連帽長袖上衣,高含棉A字不規則魚尾拼接牛仔長裙,fit
AB13892,KG0988,懶人必備。高含棉實搭假兩件連帽長袖上衣,台灣製造．素色西裝布紋後腰鬆緊抽繩哈倫褲,fit
AB13892,DA8257,懶人必備。高含棉實搭假兩件連帽長袖上衣,溫暖燈心絨小法式花朵刺繡吊帶裙,not_fit
AB13892,CA2098,懶人必備。高含棉實搭假兩件連帽長袖上衣,純色高含棉後鬆緊排扣開衩A字及膝中長裙,fit
AB13892,MA0346,懶人必備。高含棉實搭假兩件連帽長袖上衣,魔術360~造型口袋純棉孕婦褲,fit
AB13892,CA2187,懶人必備。高含棉實搭假兩件連帽長袖上衣,質感絲絨光澤皺皺壓褶設計下襬開衩中長裙,fit
AB13892,QA1186,懶人必備。高含棉實搭假兩件連帽長袖上衣,親子系列~純棉微笑刺繡口袋吊帶褲,fit
AB13892,CA2170,懶人必備。高含棉實搭假兩件連帽長袖上衣,臧芮軒。古典質感格紋金屬珍珠排釦A字短裙,not_fit
AB13892,BA5947,懶人必備。高含棉實搭假兩件連帽長袖上衣,彈力修身直條紋鬆緊腰緊身長褲,fit
AB13892,CA2148,懶人必備。高含棉實搭假兩件連帽長袖上衣,假兩件層次側開衩造型腰頭A字中裙,fit
AB13892,BA5935,懶人必備。高含棉實搭假兩件連帽長袖上衣,質感美型纖細小喇叭長褲,fit
AB13892,QA1121,懶人必備。高含棉實搭假兩件連帽長袖上衣,微笑羊毛磨毛休閒內搭褲,wrong
AB13892,BA5991,懶人必備。高含棉實搭假兩件連帽長袖上衣,英式學院風．輕暖毛呢格紋直筒五分褲,not_fit
AB13892,BA5889,懶人必備。高含棉實搭假兩件連帽長袖上衣,純色高含棉修身磨毛高腰修飾線哈倫長褲,fit
AB13896,CA2249,質感輕柔不易皺領巾造型釦飾長袖上衣,復古緹花刺繡暖感硬挺A字短裙,fit
AB13896,BA5871,質感輕柔不易皺領巾造型釦飾長袖上衣,視覺-5KG。高彈加壓纖腰翹臀窄管褲,fit
AB13896,CA2205,質感輕柔不易皺領巾造型釦飾長袖上衣,保暖毛呢格紋後鬆緊腰帶傘擺內裡長裙,fit
AB13896,BA5890,質感輕柔不易皺領巾造型釦飾長袖上衣,純色質感光澤腰鬆緊長寬褲裙,fit
AB13896,BA5891,質感輕柔不易皺領巾造型釦飾長袖上衣,純色高含棉英倫風口袋寬版老爺長褲,fit
AB13896,QA1101,質感輕柔不易皺領巾造型釦飾長袖上衣,萬聖立體怪獸縮口長褲/超彈力褲,wrong
AB13896,BA6110,質感輕柔不易皺領巾造型釦飾長袖上衣,休閒彈力英字印花腰鬆緊內搭長褲,not_fit
AB13896,BA5930,質感輕柔不易皺領巾造型釦飾長袖上衣,英倫風配色格紋後鬆緊寬長褲,not_fit
AB13896,CA2115,質感輕柔不易皺領巾造型釦飾長袖上衣,修身剪裁輕刷毛格紋A字短裙,fit
AB13896,CA2078,質感輕柔不易皺領巾造型釦飾長袖上衣,質感輕甜優雅百褶紗裙,fit
AB13896,BA6070,質感輕柔不易皺領巾造型釦飾長袖上衣,純色褶線後腰鬆緊口袋直筒西裝褲/長褲,fit
AB13896,KG0968,質感輕柔不易皺領巾造型釦飾長袖上衣,素色羅紋腰鬆緊寬版長褲,fit
AB13896,BA5906,質感輕柔不易皺領巾造型釦飾長袖上衣,內收修身剪裁棉質丹寧/牛仔男友褲,fit
AB13896,BA6069,質感輕柔不易皺領巾造型釦飾長袖上衣,假兩件彈力牛仔抽鬚A字內搭褲裙,not_fit
AB13896,BA5994,質感輕柔不易皺領巾造型釦飾長袖上衣,PS級修飾力!彈力內磨毛牛仔窄管長褲,fit
AB13896,CA2110,質感輕柔不易皺領巾造型釦飾長袖上衣,細緻絨毛網紗點點舒適內裡長裙,fit
AB13896,BA5831,質感輕柔不易皺領巾造型釦飾長袖上衣,彈性造型剪裁排釦刷破抽鬚窄管牛仔褲,fit
AB13896,CA2168,質感輕柔不易皺領巾造型釦飾長袖上衣,純色毛呢附腰帶內裡魚尾裙,fit
AB13896,BA5900,質感輕柔不易皺領巾造型釦飾長袖上衣,純色配色車線腰鬆緊縮口哈倫長褲,fit
AB13896,QA1162,質感輕柔不易皺領巾造型釦飾長袖上衣,親子系列~純棉縮腰吊帶褲/連身褲(2色),wrong
AB13900,BA5569,高含棉．刺繡圖騰拋袖傘襬娃娃裝/長版上衣,高腰修身彈力抽鬚牛仔窄管長褲,fit
AB13900,KL1004,高含棉．刺繡圖騰拋袖傘襬娃娃裝/長版上衣,簡約美式印花鬆緊縮口休閒褲,wrong
AB13900,QA1130,高含棉．刺繡圖騰拋袖傘襬娃娃裝/長版上衣,星星刺繡彈力假兩件內搭褲,wrong
AB13900,BA5966,高含棉．刺繡圖騰拋袖傘襬娃娃裝/長版上衣,純色修身綁帶後鬆緊七分寬褲,fit
AB13900,BA5926,高含棉．刺繡圖騰拋袖傘襬娃娃裝/長版上衣,舒適彈力緊身丹寧窄管長褲,fit
AB13900,BA5752,高含棉．刺繡圖騰拋袖傘襬娃娃裝/長版上衣,純色質感俐落直筒不易皺西裝褲,fit
AB13900,CA2109,高含棉．刺繡圖騰拋袖傘襬娃娃裝/長版上衣,滿版立體鏤空雕花蕾絲腰鬆緊傘襬短裙,not_fit
AB13900,BA6079,高含棉．刺繡圖騰拋袖傘襬娃娃裝/長版上衣,輕暖磨毛率性大口袋條紋直筒哈倫褲,fit
AB13900,BA5888,高含棉．刺繡圖騰拋袖傘襬娃娃裝/長版上衣,高含棉高腰收腹雙排釦造型拼接直筒長褲,fit
AB13900,BA5890,高含棉．刺繡圖騰拋袖傘襬娃娃裝/長版上衣,純色質感光澤腰鬆緊長寬褲裙,fit
AB13900,KG0937,高含棉．刺繡圖騰拋袖傘襬娃娃裝/長版上衣,日系率性造型腰帶傘狀工裝裙,fit
AB13900,BA5839,高含棉．刺繡圖騰拋袖傘襬娃娃裝/長版上衣,日系直條紋立挺打褶五分褲．附質感皮帶,not_fit
AB13900,BA5846,高含棉．刺繡圖騰拋袖傘襬娃娃裝/長版上衣,高含棉牛仔後鬆緊格紋口袋哈倫長褲,fit
AB13900,CA2158,高含棉．刺繡圖騰拋袖傘襬娃娃裝/長版上衣,質感光澤絨毛坑條A字短裙,fit
AB13900,KS0776,高含棉．刺繡圖騰拋袖傘襬娃娃裝/長版上衣,台灣製造．腰鬆緊抽繩棉質寬鬆運動直筒長褲,fit
AB13900,KL0957,高含棉．刺繡圖騰拋袖傘襬娃娃裝/長版上衣,升溫發熱火山岩兩面穿機能運動塑褲,wrong
AB13900,BA5893,高含棉．刺繡圖騰拋袖傘襬娃娃裝/長版上衣,高彈力釘珠潑漆亮片貼布繡窄管褲,fit
