,head_label,tail_label,head_name,tail_name,ans
2971,AB14304,BA5923,休閒街頭風英字印花長袖上衣,含棉牛仔修身高腰雙排釦收腹直筒長褲,fit
2972,AB14304,BA5995,休閒街頭風英字印花長袖上衣,假兩件．麂皮絨面短褲拼接腰鬆緊內搭褲,fit
2973,AB14304,CA2227,休閒街頭風英字印花長袖上衣,英倫格紋立體織紋釦飾打褶A字裙,not_fit
2974,AB14304,FA2305,休閒街頭風英字印花長袖上衣,溫暖包芯紗坑條質感配色百褶貼身中長裙,not_fit
2975,AB14304,BA5913,休閒街頭風英字印花長袖上衣,多色．高彈加壓纖腰修身棉質長褲,fit
2976,AB14304,BA5965,休閒街頭風英字印花長袖上衣,親子系列~高含棉微笑刺繡口袋吊帶褲,not_fit
2977,AB14304,KL0978,休閒街頭風英字印花長袖上衣,重磅棉質側邊格紋織條休閒褲,wrong
2978,AB14304,KG1002,休閒街頭風英字印花長袖上衣,防潑水造型口袋腰鬆緊綁帶中長裙,fit
2979,AB14304,KL0933,休閒街頭風英字印花長袖上衣,防潑水拼接休閒褲,wrong
2980,AB14306,BA5940,台灣製造。保暖內刷毛英字印花長袖衛衣大學T上衣,激瘦牛仔高腰彈力收腹造型腰頭抽鬚刷破緊身長褲,fit
2981,AB14306,QA1167,台灣製造。保暖內刷毛英字印花長袖衛衣大學T上衣,糖果鈕釦純棉率性牛仔褲,wrong
2982,AB14306,CA2180,台灣製造。保暖內刷毛英字印花長袖衛衣大學T上衣,保暖毛呢修身壓紋格紋腰鬆緊開衩長窄裙,not_fit
2983,AB14306,BA5825,台灣製造。保暖內刷毛英字印花長袖衛衣大學T上衣,高含棉牛仔修身高腰開衩短褲,fit
2984,AB14306,BA6020,台灣製造。保暖內刷毛英字印花長袖衛衣大學T上衣,質感俐落不易皺直筒寬版西裝長褲,not_fit
2985,AB14306,CA2120,台灣製造。保暖內刷毛英字印花長袖衛衣大學T上衣,臧芮軒。柔軟舒適彈力修身針織長裙,not_fit
2986,AB14306,BA5494,台灣製造。保暖內刷毛英字印花長袖衛衣大學T上衣,高含棉率性軍裝風連身短褲(附綁帶),not_fit
2987,AB14306,KL1006,台灣製造。保暖內刷毛英字印花長袖衛衣大學T上衣,情侶系列-高含棉側邊織條鬆緊縮口休閒褲(女),fit
2988,AB14306,KL0934,台灣製造。保暖內刷毛英字印花長袖衛衣大學T上衣,率性水洗刷色抓破牛仔長褲,wrong
2989,AB14306,KB1128,台灣製造。保暖內刷毛英字印花長袖衛衣大學T上衣,KITTY露營系列~水洗仿牛仔腰鬆緊抽繩反折短褲,not_fit
2990,AB14306,KS0756,台灣製造。保暖內刷毛英字印花長袖衛衣大學T上衣,台灣製造．造型褲管拉鍊腰鬆緊抽繩運動長褲,not_fit
2991,AB14306,BA5838,台灣製造。保暖內刷毛英字印花長袖衛衣大學T上衣,質感不易皺綁帶設計雪紡百褶寬褲褲裙,not_fit
2992,AB14306,BA5945,台灣製造。保暖內刷毛英字印花長袖衛衣大學T上衣,復古毛呢格紋配色排釦短褲裙,not_fit
2993,AB14306,CA2117,台灣製造。保暖內刷毛英字印花長袖衛衣大學T上衣,古典質感格紋彈性A字開衩短裙褲裙,not_fit
2994,AB14306,MA0353,台灣製造。保暖內刷毛英字印花長袖衛衣大學T上衣,魔術360~點點抓皺磨毛感孕婦裙/中長裙,wrong
2995,AB14306,BA6001,台灣製造。保暖內刷毛英字印花長袖衛衣大學T上衣,保暖毛呢復古格紋內裡短褲裙,not_fit
2996,AB14306,BA5822,台灣製造。保暖內刷毛英字印花長袖衛衣大學T上衣,俐落排釦綁帶打褶修身A字短褲,not_fit
2997,AB14306,DA8257,台灣製造。保暖內刷毛英字印花長袖衛衣大學T上衣,溫暖燈心絨小法式花朵刺繡吊帶裙,not_fit
2998,AB14306,BA5569,台灣製造。保暖內刷毛英字印花長袖衛衣大學T上衣,高腰修身彈力抽鬚牛仔窄管長褲,fit
2999,AB14306,BA6040,台灣製造。保暖內刷毛英字印花長袖衛衣大學T上衣,假兩件．排釦短裙拼接彈性斜紋窄管褲,not_fit
3000,AB14319,CA2081,假兩件俐落條紋綁結開襟襯衫/上衣,純色打褶後鬆緊傘擺內裡中長裙,fit
3001,AB14319,BA5891,假兩件俐落條紋綁結開襟襯衫/上衣,純色高含棉英倫風口袋寬版老爺長褲,fit
3002,AB14319,CA2141,假兩件俐落條紋綁結開襟襯衫/上衣,純色學院風保暖內裡褲百褶短裙,not_fit
3003,AB14319,BA6026,假兩件俐落條紋綁結開襟襯衫/上衣,高含棉鬆緊高腰刷色內磨毛彈性窄管牛仔褲,fit
3004,AB14319,BA5869,假兩件俐落條紋綁結開襟襯衫/上衣,視覺-5KG。名模高挑彈力小喇叭牛仔長褲,fit
3005,AB14319,BA5936,假兩件俐落條紋綁結開襟襯衫/上衣,彈性內磨毛後鬆緊微喇叭個性褲口牛仔褲,fit
3006,AB14319,BA5942,假兩件俐落條紋綁結開襟襯衫/上衣,高彈牛仔高腰收腹造型腰頭喇叭長褲,fit
3007,AB14319,BA5830,假兩件俐落條紋綁結開襟襯衫/上衣,純色高腰彈力加壓寬版腰頭吸濕排汗窄管緊身長褲,not_fit
3008,AB14319,KB1139,假兩件俐落條紋綁結開襟襯衫/上衣,KITTY露營系列~純棉素色腰鬆緊抽繩長褲,not_fit
3009,AB14319,BA6001,假兩件俐落條紋綁結開襟襯衫/上衣,保暖毛呢復古格紋內裡短褲裙,not_fit
3010,AB14319,QA1104,假兩件俐落條紋綁結開襟襯衫/上衣,兔子口袋彈力好動褲/長褲,wrong
3011,AB14319,BA5888,假兩件俐落條紋綁結開襟襯衫/上衣,高含棉高腰收腹雙排釦造型拼接直筒長褲,fit
3012,AB14319,CA2085,假兩件俐落條紋綁結開襟襯衫/上衣,純色透氣針織腰鬆緊木耳邊A字短裙,not_fit
3013,AB14319,KG1027,假兩件俐落條紋綁結開襟襯衫/上衣,音樂課搖滾宇宙運動長褲,not_fit
3014,AB14319,BA5813,假兩件俐落條紋綁結開襟襯衫/上衣,高含棉造型後口袋俐落牛仔直筒長褲,fit
3015,AB14319,KB1104,假兩件俐落條紋綁結開襟襯衫/上衣,KITTY搖滾系列~-5KG彈力塑型顯瘦美腿長褲,fit
3016,AB14319,BA5935,假兩件俐落條紋綁結開襟襯衫/上衣,質感美型纖細小喇叭長褲,fit
3017,AB14319,BA5822,假兩件俐落條紋綁結開襟襯衫/上衣,俐落排釦綁帶打褶修身A字短褲,fit
3018,AB14319,KS0735,假兩件俐落條紋綁結開襟襯衫/上衣,台灣製造．火山岩兩穿運動貼腿褲,not_fit
3019,AB14319,KS0784,假兩件俐落條紋綁結開襟襯衫/上衣,台灣製造．素色加寬高腰彈力運動貼腿褲,not_fit
3020,AB14322,QA1130,假兩件．層次配色拼接條紋長袖襯衫/上衣,星星刺繡彈力假兩件內搭褲,wrong
3021,AB14322,CA2210,假兩件．層次配色拼接條紋長袖襯衫/上衣,高含棉．前開衩抽鬚下襬造型口袋丹寧A字裙,fit
3022,AB14322,BA5907,假兩件．層次配色拼接條紋長袖襯衫/上衣,親子系列~高含棉縮腰抽繩吊帶褲/連身褲,not_fit
3023,AB14322,CA2115,假兩件．層次配色拼接條紋長袖襯衫/上衣,修身剪裁輕刷毛格紋A字短裙,not_fit
3024,AB14322,QA1183,假兩件．層次配色拼接條紋長袖襯衫/上衣,休閒蕾絲傘裙假兩件內休閒,wrong
3025,AB14322,CA2228,假兩件．層次配色拼接條紋長袖襯衫/上衣,暖感立體織紋後開衩鬆緊A字中長裙,fit
3026,AB14322,BA6042,假兩件．層次配色拼接條紋長袖襯衫/上衣,質感造型腰頭釦環西裝褲/直筒褲,fit
3027,AB14322,CA2072,假兩件．層次配色拼接條紋長袖襯衫/上衣,雪紡簡約質感開衩後鬆緊長裙,fit
3028,AB14322,BA5943,假兩件．層次配色拼接條紋長袖襯衫/上衣,保暖純色修身彈力鬆緊腰緊身內搭長褲,not_fit
3029,AB14322,KS0775,假兩件．層次配色拼接條紋長袖襯衫/上衣,防潑水造型織帶腰頭拼接金屬拉鍊口袋運動長褲,not_fit
3030,AB14322,BA5835,假兩件．層次配色拼接條紋長袖襯衫/上衣,高彈力波浪花瓣腰頭緊身刷色窄管牛仔褲,fit
3031,AB14322,BA5985,假兩件．層次配色拼接條紋長袖襯衫/上衣,質感簡約造型收腰不易皺貼身直筒長褲,fit
3032,AB14322,BA6040,假兩件．層次配色拼接條紋長袖襯衫/上衣,假兩件．排釦短裙拼接彈性斜紋窄管褲,not_fit
3033,AB14322,CA2197,假兩件．層次配色拼接條紋長袖襯衫/上衣,純色質感毛呢A字百褶短裙,fit
3034,AB14322,CA2176,假兩件．層次配色拼接條紋長袖襯衫/上衣,質感厚雪紡不易皺開衩A字中長裙,fit
3035,AB14322,DA8257,假兩件．層次配色拼接條紋長袖襯衫/上衣,溫暖燈心絨小法式花朵刺繡吊帶裙,not_fit
3036,AB14322,BA5866,假兩件．層次配色拼接條紋長袖襯衫/上衣,純色高含棉修身立體打褶哈倫長褲,fit
3037,AB14322,BA5951,假兩件．層次配色拼接條紋長袖襯衫/上衣,高棉質．復古潮流口袋設計直筒丹寧牛仔褲,fit
3038,AB14322,BA5874,假兩件．層次配色拼接條紋長袖襯衫/上衣,純色後鬆緊口袋側開衩拼接壓褶寬褲,fit
3039,AB14322,BA6070,假兩件．層次配色拼接條紋長袖襯衫/上衣,純色褶線後腰鬆緊口袋直筒西裝褲/長褲,fit
3040,AB14323,BA6065,微光澤V領釦飾荷葉邊純色長袖上衣,保暖質感毛呢修身反摺直筒西裝長褲,fit
3041,AB14323,BA5860,微光澤V領釦飾荷葉邊純色長袖上衣,燈芯絨金屬扣層次造型短褲裙,fit
3042,AB14323,KG0972,微光澤V領釦飾荷葉邊純色長袖上衣,高含棉率性刷色打褶牛仔寬褲,fit
3043,AB14323,QA1153,微光澤V領釦飾荷葉邊純色長袖上衣,純棉條紋口袋休閒牛仔褲,wrong
3044,AB14323,CA2110,微光澤V領釦飾荷葉邊純色長袖上衣,細緻絨毛網紗點點舒適內裡長裙,not_fit
3045,AB14323,BA6014,微光澤V領釦飾荷葉邊純色長袖上衣,保暖彈力高含棉燈芯絨坑條腰鬆緊哈倫長褲,not_fit
3046,AB14323,BA5812,微光澤V領釦飾荷葉邊純色長袖上衣,純色不易皺後鬆緊裝飾釦九分寬褲,fit
3047,AB14323,BA5881,微光澤V領釦飾荷葉邊純色長袖上衣,質感皮革排釦口袋褲裙,not_fit
3048,AB14323,KG0995,微光澤V領釦飾荷葉邊純色長袖上衣,台灣製造．英文造型織帶拼接鬆緊褲口長褲,not_fit
3049,AB14323,BA5938,微光澤V領釦飾荷葉邊純色長袖上衣,牛仔彈力造型高腰收腹割破不收邊緊身長褲,fit
3050,AB14323,BA5835,微光澤V領釦飾荷葉邊純色長袖上衣,高彈力波浪花瓣腰頭緊身刷色窄管牛仔褲,fit
3051,AB14323,KG0935,微光澤V領釦飾荷葉邊純色長袖上衣,高含棉配色車線褲管開衩牛仔寬褲,fit
3052,AB14323,BA5887,微光澤V領釦飾荷葉邊純色長袖上衣,高腰彈力內刷毛緊身牛仔長褲,fit
3053,AB14323,CA2169,微光澤V領釦飾荷葉邊純色長袖上衣,質感不易皺造型排釦不對稱A字膝上褲裙,not_fit
3054,AB14323,BA5844,微光澤V領釦飾荷葉邊純色長袖上衣,韓系正裝感純色打褶口袋直筒西裝褲,fit
3055,AB14323,CA2194,微光澤V領釦飾荷葉邊純色長袖上衣,質感造型剪接琥珀釦飾A字裙,fit
3056,AB14323,CA2104,微光澤V領釦飾荷葉邊純色長袖上衣,高含棉牛仔修身開衩A字裙,fit
3057,AB14323,BA5872,微光澤V領釦飾荷葉邊純色長袖上衣,視覺-5KG。高彈修身高腰收腹腰鬆緊牛仔窄管長褲,fit
3058,AB14323,BA5993,微光澤V領釦飾荷葉邊純色長袖上衣,高彈力內刷毛緊身窄管長褲,fit
3059,AB14323,CA2233,微光澤V領釦飾荷葉邊純色長袖上衣,保暖高含棉磨毛格紋拼接木耳邊鬆緊腰帶長裙,not_fit
3060,AB14331,BA6030,荷葉蕾絲拼接珍珠釦雙層連帽厚磨毛上衣,保暖絨毛光澤感修身腰鬆緊長寬褲,not_fit
3061,AB14331,MA0372,荷葉蕾絲拼接珍珠釦雙層連帽厚磨毛上衣,台灣製輕量保暖升溫發熱孕婦褲/內搭褲,not_fit
3062,AB14331,BA6075,荷葉蕾絲拼接珍珠釦雙層連帽厚磨毛上衣,造型袋蓋排釦裙片後腰鬆緊褲裙,not_fit
3063,AB14331,CA2196,荷葉蕾絲拼接珍珠釦雙層連帽厚磨毛上衣,輕暖磨毛方釦造型腰頭蓋式口袋前開衩A字裙,fit
3064,AB14331,BA6009,荷葉蕾絲拼接珍珠釦雙層連帽厚磨毛上衣,裝飾拉鍊後鬆緊保暖斜紋磨毛寬褲,fit
3065,AB14331,KG0969,荷葉蕾絲拼接珍珠釦雙層連帽厚磨毛上衣,高含棉雙層素色拼接網紗腰鬆緊中長裙(附腰帶),not_fit
3066,AB14331,MA0364,荷葉蕾絲拼接珍珠釦雙層連帽厚磨毛上衣,魔術360~羊毛磨毛雕花蕾絲孕婦內搭褲/孕婦褲,wrong
3067,AB14331,BA6032,荷葉蕾絲拼接珍珠釦雙層連帽厚磨毛上衣,質感修身輕柔磨毛直筒寬版長褲,fit
3068,AB14331,BA6042,荷葉蕾絲拼接珍珠釦雙層連帽厚磨毛上衣,質感造型腰頭釦環西裝褲/直筒褲,fit
3069,AB14331,BA5845,荷葉蕾絲拼接珍珠釦雙層連帽厚磨毛上衣,高含棉牛仔後腰鬆緊雙排釦立體打褶口袋哈倫長褲,fit
3070,AB14331,BA5876,荷葉蕾絲拼接珍珠釦雙層連帽厚磨毛上衣,高含棉牛仔修身後腰鬆緊造型腰頭男友長褲,fit
3071,AB14331,BA5928,荷葉蕾絲拼接珍珠釦雙層連帽厚磨毛上衣,甜美假兩件拼接網紗蛋糕層次內搭褲裙,not_fit
3072,AB14331,BA5874,荷葉蕾絲拼接珍珠釦雙層連帽厚磨毛上衣,純色後鬆緊口袋側開衩拼接壓褶寬褲,fit
3073,AB14331,BA6038,荷葉蕾絲拼接珍珠釦雙層連帽厚磨毛上衣,抽鬚纖腿美型喇叭彈力牛仔褲,fit
3074,AB14331,BA5880,荷葉蕾絲拼接珍珠釦雙層連帽厚磨毛上衣,質感修身造型琥珀D字腰帶寬版落地長褲,fit
3075,AB14331,BA5787,荷葉蕾絲拼接珍珠釦雙層連帽厚磨毛上衣,高腰荷葉壓褶彈性長寬褲(附皮帶),fit
3076,AB14331,BA5940,荷葉蕾絲拼接珍珠釦雙層連帽厚磨毛上衣,激瘦牛仔高腰彈力收腹造型腰頭抽鬚刷破緊身長褲,fit
3077,AB14331,CA2205,荷葉蕾絲拼接珍珠釦雙層連帽厚磨毛上衣,保暖毛呢格紋後鬆緊腰帶傘擺內裡長裙,not_fit
3078,AB14331,BA5898,荷葉蕾絲拼接珍珠釦雙層連帽厚磨毛上衣,休閒刷色造型腰頭顯瘦緊身長褲,fit
3079,AB14331,BA5832,荷葉蕾絲拼接珍珠釦雙層連帽厚磨毛上衣,高含棉造型壓褶裝飾抽鬚牛仔長寬褲,fit
3080,AB14332,CA2082,微甜蕾絲拼接溫暖厚刷毛連帽棉T/上衣,純色不易皺後鬆緊可調節吊帶長裙,not_fit
3081,AB14332,CA2220,微甜蕾絲拼接溫暖厚刷毛連帽棉T/上衣,撞色口袋後腰鬆緊造型開衩A字中長裙,not_fit
3082,AB14332,CA2218,微甜蕾絲拼接溫暖厚刷毛連帽棉T/上衣,保暖織紋毛料魚尾短裙,not_fit
3083,AB14332,BA5941,微甜蕾絲拼接溫暖厚刷毛連帽棉T/上衣,高彈牛仔高腰收腹刷破鬚邊反折緊身長褲,fit
3084,AB14332,BA5919,微甜蕾絲拼接溫暖厚刷毛連帽棉T/上衣,純色高含棉後鬆緊綁帶打褶七分哈倫長褲,fit
3085,AB14332,BA5985,微甜蕾絲拼接溫暖厚刷毛連帽棉T/上衣,質感簡約造型收腰不易皺貼身直筒長褲,fit
3086,AB14332,BA5819,微甜蕾絲拼接溫暖厚刷毛連帽棉T/上衣,俐落簡約立挺打褶雪紡直筒西裝褲,fit
3087,AB14332,BA5858,微甜蕾絲拼接溫暖厚刷毛連帽棉T/上衣,純色雪紡不易皺後鬆緊造型腰頭打褶西裝短褲,not_fit
3088,AB14332,KG0987,微甜蕾絲拼接溫暖厚刷毛連帽棉T/上衣,質感造型車線後腰鬆緊直筒寬褲,fit
3089,AB14332,CA2105,微甜蕾絲拼接溫暖厚刷毛連帽棉T/上衣,韓系時髦百褶動物紋滿版印花後鬆緊中長裙,not_fit
3090,AB14332,MA0357,微甜蕾絲拼接溫暖厚刷毛連帽棉T/上衣,魔術360~褲口抽鬚率性刷破孕婦褲,wrong
3091,AB14332,BA5837,微甜蕾絲拼接溫暖厚刷毛連帽棉T/上衣,肩帶可拆！街頭復古高含棉牛仔/丹寧吊帶短褲,not_fit
3092,AB14332,QA1130,微甜蕾絲拼接溫暖厚刷毛連帽棉T/上衣,星星刺繡彈力假兩件內搭褲,wrong
3093,AB14332,BA6025,微甜蕾絲拼接溫暖厚刷毛連帽棉T/上衣,彈力牛仔修身高腰收腹造型腰頭緊身長褲,fit
3094,AB14332,BA5943,微甜蕾絲拼接溫暖厚刷毛連帽棉T/上衣,保暖純色修身彈力鬆緊腰緊身內搭長褲,fit
3095,AB14332,BA5847,微甜蕾絲拼接溫暖厚刷毛連帽棉T/上衣,高含棉個性腰鬆緊縮口工裝長褲,not_fit
3096,AB14332,BA6060,微甜蕾絲拼接溫暖厚刷毛連帽棉T/上衣,保暖內刷毛彈力修身高腰收腹腰鬆緊牛仔窄管長褲,fit
3097,AB14332,BA5899,微甜蕾絲拼接溫暖厚刷毛連帽棉T/上衣,高彈力高腰排扣抓破抽鬚緊身長褲,fit
3098,AB14332,CA2145,微甜蕾絲拼接溫暖厚刷毛連帽棉T/上衣,質感燈芯絨開衩傘襬中長裙,not_fit
3099,AB14332,KG1017,微甜蕾絲拼接溫暖厚刷毛連帽棉T/上衣,放學趣運動縮口長褲,wrong
3100,AB14340,BA5896,立體織紋圓領簡約質感針織上衣,高彈力牛仔雙排釦抽鬚緊身長褲,fit
3101,AB14340,KL1003,立體織紋圓領簡約質感針織上衣,棉質簡約印花縮口休閒褲,wrong
3102,AB14340,MA0347,立體織紋圓領簡約質感針織上衣,大口袋棉麻孕婦連身褲/孕婦裝,wrong
3103,AB14340,BA5889,立體織紋圓領簡約質感針織上衣,純色高含棉修身磨毛高腰修飾線哈倫長褲,fit
3104,AB14340,BA5927,立體織紋圓領簡約質感針織上衣,牛仔彈力造型高腰收腹割破不收邊緊身長褲,fit
3105,AB14340,QA1189,立體織紋圓領簡約質感針織上衣,排釦格紋雙口袋假兩件內搭褲,wrong
3106,AB14340,CA2068,立體織紋圓領簡約質感針織上衣,雪紡不對稱荷葉波浪裝飾後鬆緊中長裙,fit
3107,AB14340,CA2109,立體織紋圓領簡約質感針織上衣,滿版立體鏤空雕花蕾絲腰鬆緊傘襬短裙,not_fit
3108,AB14340,KG0990,立體織紋圓領簡約質感針織上衣,台灣製造．內磨毛彈性保暖袋發熱褲,not_fit
3109,AB14340,CA2118,立體織紋圓領簡約質感針織上衣,氣質女神後鬆緊側綁帶不規則裙襬剪接配色中長裙,fit
3110,AB14340,BA5834,立體織紋圓領簡約質感針織上衣,棉質水洗細緻刺繡刷破牛仔長褲,fit
3111,AB14340,BA5945,立體織紋圓領簡約質感針織上衣,復古毛呢格紋配色排釦短褲裙,fit
3112,AB14340,BA5839,立體織紋圓領簡約質感針織上衣,日系直條紋立挺打褶五分褲．附質感皮帶,fit
3113,AB14340,CA2110,立體織紋圓領簡約質感針織上衣,細緻絨毛網紗點點舒適內裡長裙,fit
3114,AB14340,CA2119,立體織紋圓領簡約質感針織上衣,復古絨布格紋排扣打褶內裡褲A字短裙,fit
3115,AB14340,CA2093,立體織紋圓領簡約質感針織上衣,正裝感純色口袋A字西裝短裙,fit
3116,AB14340,KL0934,立體織紋圓領簡約質感針織上衣,率性水洗刷色抓破牛仔長褲,wrong
3117,AB14340,BA5901,立體織紋圓領簡約質感針織上衣,個性破損小男友風丹寧/牛仔吊帶褲,not_fit
3118,AB14340,BA5952,立體織紋圓領簡約質感針織上衣,高含棉口袋造型冬日純色調磨毛吊帶寬褲,not_fit
3119,AB14340,BA5886,立體織紋圓領簡約質感針織上衣,彈力高腰排釦造型寬腰頭修身牛仔抽鬚窄管褲,fit
3120,AB14341,BA6000,直條紋不規則排扣荷葉拼接長袖上衣,修長腿型！造型釦帶簡約質感直筒落地褲,fit
3121,AB14341,QA1168,直條紋不規則排扣荷葉拼接長袖上衣,輕磨毛工裝口袋高含棉長褲,wrong
3122,AB14341,KG0934,直條紋不規則排扣荷葉拼接長袖上衣,高含棉寬鬆舒適休閒水洗丹寧打褶直筒褲,wrong
