head_label,tail_label,head_name,tail_name,ans
AB14948,BA6087,簡約知性條紋雪紡上衣,含棉彈力牛仔修身造型腰頭寬長褲,fit
AB14948,BA6211,簡約知性條紋雪紡上衣,千鳥格不對稱打褶後腰鬆緊七分寬褲,fit
AB14948,BA6388,簡約知性條紋雪紡上衣,口袋荷葉彈性腰點點不易皺開衩褲,fit
AB14948,BA6153,簡約知性條紋雪紡上衣,知性簡約傘襬修身高腰寬褲,fit
AB14948,CA2338,簡約知性條紋雪紡上衣,高含棉牛仔纖瘦高腰側開衩A字長裙,fit
AB14948,BA6138,簡約知性條紋雪紡上衣,寬版加強收腹彈力美型牛仔褲,fit
AB14948,BA6320,簡約知性條紋雪紡上衣,純色高腰收腹排釦腰頭造型反摺短褲,fit
AB14948,CA2316,簡約知性條紋雪紡上衣,高含棉排釦開衩牛仔A字中長裙,fit
AB14948,BA6048,簡約知性條紋雪紡上衣,純色觸膚涼感修身彈力腰鬆緊寬長褲,fit
AB14948,CA2391,簡約知性條紋雪紡上衣,度假遊旅沁涼異國圖騰鬆緊腰雪紡裙,fit
AB14948,BA6364,簡約知性條紋雪紡上衣,高含棉．後腰彈性抽鬚大口袋短褲,fit
AB14948,KS0805,簡約知性條紋雪紡上衣,提臀車線簡約束褲/瑜珈褲,not_fit
AB14948,BA6143,簡約知性條紋雪紡上衣,A-LINE修長剪裁口袋短褲,fit
AB14948,BA6270,簡約知性條紋雪紡上衣,高含棉滿版印花後鬆緊綁帶寬版短褲,fit
AB14948,CA2273,簡約知性條紋雪紡上衣,造型腰頭側綁帶腰鬆緊後開衩A字裙,fit
AB14948,CA2268,簡約知性條紋雪紡上衣,高含棉造型腰頭率性斜開衩A字裙,fit
AB14955,BA6290,珍珠釦立體花紗雪紡上衣/襯衫,涼爽修身釦飾不易皺雪紡長褲,fit
AB14955,BA6405,珍珠釦立體花紗雪紡上衣/襯衫,顯瘦視覺．刷色抽鬚彈力牛仔長褲,fit
AB14955,BA6148,珍珠釦立體花紗雪紡上衣/襯衫,涼爽雪紡直條紋後鬆緊七分寬長褲,not_fit
AB14955,BA6344,珍珠釦立體花紗雪紡上衣/襯衫,後鬆緊打褶直筒開衩寬版口袋七分褲/西裝褲,fit
AB14955,KB1221,珍珠釦立體花紗雪紡上衣/襯衫,清涼關係學．涼感 度假KITTY蝴蝶結涼感哈倫褲/冰箱褲,not_fit
AB14955,BA6349,珍珠釦立體花紗雪紡上衣/襯衫,可拆式腰帶直筒口袋九分西裝褲,fit
AB14955,BA6221,珍珠釦立體花紗雪紡上衣/襯衫,全腰鬆緊口袋壓線修身水洗牛仔褲,fit
AB14955,KB1236,珍珠釦立體花紗雪紡上衣/襯衫,度假KITTY棉麻抽繩口袋短褲,not_fit
AB14955,CA2397,珍珠釦立體花紗雪紡上衣/襯衫,高含棉涼爽後鬆緊綁結開衩中長裙,fit
AB14955,BA6252,珍珠釦立體花紗雪紡上衣/襯衫,不易皺雪紡吊帶打褶連身西裝寬褲,not_fit
AB14955,BA6096,珍珠釦立體花紗雪紡上衣/襯衫,後腰鬆緊雪紡純色落地打褶寬褲裙,fit
AB14955,CA2284,珍珠釦立體花紗雪紡上衣/襯衫,壓紋口袋腰鬆緊內裡傘擺A字長裙,fit
AB14955,BA6116,珍珠釦立體花紗雪紡上衣/襯衫,修身配色格紋後鬆緊寬長褲,not_fit
AB14955,BA6066,珍珠釦立體花紗雪紡上衣/襯衫,寬鬆壓褶涼爽質感休閒長寬褲,not_fit
AB14955,BA6048,珍珠釦立體花紗雪紡上衣/襯衫,純色觸膚涼感修身彈力腰鬆緊寬長褲,fit
AB14955,BA6379,珍珠釦立體花紗雪紡上衣/襯衫,V領肩釦飾無袖連身寬褲(附綁帶),not_fit
AB14955,KB1219,珍珠釦立體花紗雪紡上衣/襯衫,薯條KITTY印花鬆緊腰修身反褶長褲,not_fit
AB14955,CA2401,珍珠釦立體花紗雪紡上衣/襯衫,高含棉．視覺顯瘦牛仔褲裡短裙,fit
AB14955,BA6238,珍珠釦立體花紗雪紡上衣/襯衫,居家時尚。夏日零著感多色雪紡高腰傘襬短褲,fit
AB14955,BA6377,珍珠釦立體花紗雪紡上衣/襯衫,不易皺雪紡涼爽直條紋藏肉寬褲(附綁帶),not_fit
AB14962,CA2417,涼爽直條紋排釦綁帶短袖上衣,清涼關係學．涼感後鬆緊層次荷葉魚尾短裙,fit
AB14962,CA2412,涼爽直條紋排釦綁帶短袖上衣,滿版印花層次A-Line荷葉魚尾短裙,fit
AB14962,BA6274,涼爽直條紋排釦綁帶短袖上衣,高含棉單寧修身排釦口袋落地寬長褲,fit
AB14962,KS0809,涼爽直條紋排釦綁帶短袖上衣,台灣製撞色假兩件束褲/瑜珈褲,not_fit
AB14962,KG1108,涼爽直條紋排釦綁帶短袖上衣,台灣製造．英文刺繡織帶腰鬆緊短褲,not_fit
AB14962,BA6293,涼爽直條紋排釦綁帶短袖上衣,純色造型縮口腰鬆緊抽繩哈倫長褲,fit
AB14962,BA6055,涼爽直條紋排釦綁帶短袖上衣,高腰排釦彈力纖長破洞窄管牛仔褲,fit
AB14962,CA2364,涼爽直條紋排釦綁帶短袖上衣,輕甜浪漫花卉後鬆緊中長雪紡傘裙,not_fit
AB14962,BA6374,涼爽直條紋排釦綁帶短袖上衣,不易皺雪紡波浪V領無袖連身褲(附腰帶),not_fit
AB14962,CA2351,涼爽直條紋排釦綁帶短袖上衣,純色觸膚涼感腰鬆緊綁帶傘襬長裙,fit
AB14962,BA6082,涼爽直條紋排釦綁帶短袖上衣,清新舒爽簡約不對稱腰頭直筒長褲,fit
AB14962,CA2395,涼爽直條紋排釦綁帶短袖上衣,滿版印花綁帶不規則傘襬內裡中長裙,fit
AB14962,CA2314,涼爽直條紋排釦綁帶短袖上衣,壓皺紋理後腰鬆緊蛋糕魚尾長裙,fit
AB14962,BA6199,涼爽直條紋排釦綁帶短袖上衣,拼色抽鬚牛仔長寬褲,fit
AB14962,BA6129,涼爽直條紋排釦綁帶短袖上衣,視覺-5KG．清涼關係學涼感超彈布高挑名模喇叭九分褲,fit
AB14962,BA6101,涼爽直條紋排釦綁帶短袖上衣,高腰排釦褲管抽鬚彈力牛仔褲,fit
AB14962,CA2409,涼爽直條紋排釦綁帶短袖上衣,高含棉不對稱百褶後拉鍊口袋A字短裙,fit
AB14962,CA2309,涼爽直條紋排釦綁帶短袖上衣,氣質幾何印花鉛筆裙,fit
AB14962,CA2315,涼爽直條紋排釦綁帶短袖上衣,雪紡滿版碎花荷葉A字蛋糕裙,fit
AB14962,BA6354,涼爽直條紋排釦綁帶短袖上衣,質感簡約後鬆緊腰不對稱剪裁短褲裙,fit
AB14974,BA6138,鬆緊蝴蝶結綁帶坑條五分袖上衣,寬版加強收腹彈力美型牛仔褲,fit
AB14974,CA2331,鬆緊蝴蝶結綁帶坑條五分袖上衣,涼爽浪漫百褶鬆緊腰雪紡中長裙,fit
AB14974,CA2366,鬆緊蝴蝶結綁帶坑條五分袖上衣,純色質感全腰鬆緊造型排釦中長裙,fit
AB14974,CA2302,鬆緊蝴蝶結綁帶坑條五分袖上衣,清涼關係學．涼感實搭腰鬆緊Ａ字裙(褲型內裡),fit
AB14974,BA6373,鬆緊蝴蝶結綁帶坑條五分袖上衣,美腿零NG高腰彈力修身窄管牛仔褲,fit
AB14974,KG1091,鬆緊蝴蝶結綁帶坑條五分袖上衣,格紋涼感打褶腰鬆緊短褲裙(附腰帶),fit
AB14974,CA2317,鬆緊蝴蝶結綁帶坑條五分袖上衣,復古典雅格紋配色A字傘襬長裙,fit
AB14974,BA6290,鬆緊蝴蝶結綁帶坑條五分袖上衣,涼爽修身釦飾不易皺雪紡長褲,fit
AB14974,BA6161,鬆緊蝴蝶結綁帶坑條五分袖上衣,高含棉牛仔修身腰鬆緊寬褲短褲,fit
AB14974,BA6237,鬆緊蝴蝶結綁帶坑條五分袖上衣,修身剪裁打褶不易皺直筒西裝褲,fit
AB14974,BA6229,鬆緊蝴蝶結綁帶坑條五分袖上衣,好感修身全腰鬆抽鬚緊窄管九分牛仔褲,fit
AB14974,BA6386,鬆緊蝴蝶結綁帶坑條五分袖上衣,夏日滿版樹葉印花高腰寬版七分褲,fit
AB14974,BA6169,鬆緊蝴蝶結綁帶坑條五分袖上衣,彈力牛仔高腰纖瘦落地寬褲,fit
AB14974,BA6295,鬆緊蝴蝶結綁帶坑條五分袖上衣,潮流韓系附質感腰帶A字打褶短褲,fit
AB14974,BA6087,鬆緊蝴蝶結綁帶坑條五分袖上衣,含棉彈力牛仔修身造型腰頭寬長褲,fit
AB14974,KB1219,鬆緊蝴蝶結綁帶坑條五分袖上衣,薯條KITTY印花鬆緊腰修身反褶長褲,not_fit
AB14974,BA6360,鬆緊蝴蝶結綁帶坑條五分袖上衣,風格人物．胡貝寶 純棉直條紋直筒西裝褲,fit
AB14974,BA6259,鬆緊蝴蝶結綁帶坑條五分袖上衣,涼爽不易皺厚雪紡西裝直筒長褲,fit
AB14974,BA6233,鬆緊蝴蝶結綁帶坑條五分袖上衣,高含棉微破洞鬚邊高腰牛仔短褲,fit
AB14974,KG1052,鬆緊蝴蝶結綁帶坑條五分袖上衣,高含棉剪接造型反折牛仔長寬褲,fit
AB14985,BA6211,夏日涼爽開襟滾邊口袋連袖長版上衣,千鳥格不對稱打褶後腰鬆緊七分寬褲,fit
AB14985,CA2277,夏日涼爽開襟滾邊口袋連袖長版上衣,高含棉雙排釦腰鬆緊附綁帶A字裙,fit
AB14985,BA6356,夏日涼爽開襟滾邊口袋連袖長版上衣,涼感蝴蝶結腰鬆緊寬版五分褲(附腰綁帶),fit
AB14985,BA6109,夏日涼爽開襟滾邊口袋連袖長版上衣,高含棉肩帶可調排釦口袋吊帶褲,fit
AB14985,BA6202,夏日涼爽開襟滾邊口袋連袖長版上衣,清涼關係學．涼感純色鬆緊休閒實搭抽繩短褲,fit
AB14985,BA6054,夏日涼爽開襟滾邊口袋連袖長版上衣,質感刷色高腰排釦丹寧破損窄管褲,fit
AB14985,KG1091,夏日涼爽開襟滾邊口袋連袖長版上衣,格紋涼感打褶腰鬆緊短褲裙(附腰帶),fit
AB14985,CA2325,夏日涼爽開襟滾邊口袋連袖長版上衣,造型荷葉邊腰鬆緊碎花雪紡魚尾裙,fit
AB14985,BA6090,夏日涼爽開襟滾邊口袋連袖長版上衣,高彈力含棉牛仔高腰刷色直筒長褲,fit
AB14985,KS0809,夏日涼爽開襟滾邊口袋連袖長版上衣,台灣製撞色假兩件束褲/瑜珈褲,not_fit
AB14985,BA6338,夏日涼爽開襟滾邊口袋連袖長版上衣,高含棉牛仔水洗修身反褶寬短褲,fit
AB14985,CA2262,夏日涼爽開襟滾邊口袋連袖長版上衣,涼爽滿版印花後鬆緊傘襬長裙,fit
AB14985,BA6237,夏日涼爽開襟滾邊口袋連袖長版上衣,修身剪裁打褶不易皺直筒西裝褲,fit
AB14985,BA6317,夏日涼爽開襟滾邊口袋連袖長版上衣,含棉牛仔刷破抽鬚寬版直筒長褲,fit
AB14985,BA6258,夏日涼爽開襟滾邊口袋連袖長版上衣,居家休閒!高含棉薄牛仔民族風A字短褲,fit
AB14985,CA2369,夏日涼爽開襟滾邊口袋連袖長版上衣,小雛菊不對稱蝴蝶綁結A字雪紡中長裙,fit
AB14985,BA6095,夏日涼爽開襟滾邊口袋連袖長版上衣,拼接條紋鈕釦造型口袋休閒直筒褲,fit
AB14985,BA6349,夏日涼爽開襟滾邊口袋連袖長版上衣,可拆式腰帶直筒口袋九分西裝褲,fit
AB14985,BA6107,夏日涼爽開襟滾邊口袋連袖長版上衣,高含棉假兩件牛仔鬆緊腰內搭褲裙,fit
AB14985,CA2284,夏日涼爽開襟滾邊口袋連袖長版上衣,壓紋口袋腰鬆緊內裡傘擺A字長裙,fit
AB14991,BA6238,細格紋荷葉袖琥珀排釦綁帶上衣,居家時尚。夏日零著感多色雪紡高腰傘襬短褲,fit
AB14991,BA6288,細格紋荷葉袖琥珀排釦綁帶上衣,雙釦飾彈性後腰側綁帶打褶短褲,fit
AB14991,KS0832,細格紋荷葉袖琥珀排釦綁帶上衣,台灣製褲口開衩抽繩運動寬褲,fit
AB14991,BA6161,細格紋荷葉袖琥珀排釦綁帶上衣,高含棉牛仔修身腰鬆緊寬褲短褲,fit
AB14991,BA6341,細格紋荷葉袖琥珀排釦綁帶上衣,高含棉率性刷色輕盈丹寧/牛仔寬褲,fit
AB14991,BA6226,細格紋荷葉袖琥珀排釦綁帶上衣,純色休閒纖瘦彈力鬆緊口袋男友長褲,fit
AB14991,CA2407,細格紋荷葉袖琥珀排釦綁帶上衣,格紋側拉鍊開衩內裡窄裙短裙,fit
AB14991,BA6266,細格紋荷葉袖琥珀排釦綁帶上衣,高腰打褶不對稱腰頭西裝褲,fit
AB14991,BA6180,細格紋荷葉袖琥珀排釦綁帶上衣,涼爽雪紡幾何印花腰後鬆緊寬褲,fit
AB14991,BA6202,細格紋荷葉袖琥珀排釦綁帶上衣,清涼關係學．涼感純色鬆緊休閒實搭抽繩短褲,fit
AB14991,BA6369,細格紋荷葉袖琥珀排釦綁帶上衣,簡約俐落高腰OL長腿西裝褲,fit
AB14991,BA6097,細格紋荷葉袖琥珀排釦綁帶上衣,氣質純色長版寬褲,fit
AB14991,BA6096,細格紋荷葉袖琥珀排釦綁帶上衣,後腰鬆緊雪紡純色落地打褶寬褲裙,fit
AB14991,BA6273,細格紋荷葉袖琥珀排釦綁帶上衣,高含棉格紋腰鬆緊口袋七分哈倫褲,fit
AB14991,BA6197,細格紋荷葉袖琥珀排釦綁帶上衣,簡約舒適不易皺雪紡腰後鬆緊A字短褲,fit
AB14991,BA6052,細格紋荷葉袖琥珀排釦綁帶上衣,質感跳色車線腰鬆緊仿牛仔褲,fit
AB14991,BA6129,細格紋荷葉袖琥珀排釦綁帶上衣,視覺-5KG．清涼關係學涼感超彈布高挑名模喇叭九分褲,fit
AB14991,BA6274,細格紋荷葉袖琥珀排釦綁帶上衣,高含棉單寧修身排釦口袋落地寬長褲,fit
AB14991,BA6277,細格紋荷葉袖琥珀排釦綁帶上衣,滿版碎花吊帶連身寬版長褲,not_fit
AB14991,CA2306,細格紋荷葉袖琥珀排釦綁帶上衣,腰鬆緊太陽褶雪紡A字長裙,fit
AB15025,BA6260,純色翻領交錯造型短袖上衣,質感後腰鬆緊垂墜感微寬打摺長褲,fit
AB15025,BA6104,純色翻領交錯造型短袖上衣,假兩件彈力壓紋腰鬆緊內搭長褲裙,fit
AB15025,BA6251,純色翻領交錯造型短袖上衣,V領簡約氣質不易皺連身短褲,not_fit
AB15025,BA6346,純色翻領交錯造型短袖上衣,高含棉纖長立體車線抽鬚牛仔喇叭褲,fit
AB15025,CA2258,純色翻領交錯造型短袖上衣,高含棉後腰鬆緊七分開衩A字裙,fit
AB15025,CA2392,純色翻領交錯造型短袖上衣,透膚紋理腰鬆緊紗裙長裙,fit
AB15025,CA2369,純色翻領交錯造型短袖上衣,小雛菊不對稱蝴蝶綁結A字雪紡中長裙,fit
AB15025,BA6188,純色翻領交錯造型短袖上衣,純色觸膚涼感修身腰鬆緊落地寬長褲,fit
AB15025,BA6326,純色翻領交錯造型短袖上衣,高含棉愛心口袋直筒牛仔褲,fit
AB15025,KS0832,純色翻領交錯造型短袖上衣,台灣製褲口開衩抽繩運動寬褲,fit
AB15025,BA6097,純色翻領交錯造型短袖上衣,氣質純色長版寬褲,fit
AB15025,CA2366,純色翻領交錯造型短袖上衣,純色質感全腰鬆緊造型排釦中長裙,fit
AB15025,CA2399,純色翻領交錯造型短袖上衣,高含棉丹寧大口袋彈性腰頭格紋裙,fit
AB15025,BA6198,純色翻領交錯造型短袖上衣,點點後露背綁帶蝴蝶結連身長寬褲,not_fit
AB15025,KS0808,純色翻領交錯造型短袖上衣,拼接網布滾邊修身束褲/瑜珈褲,not_fit
AB15025,BA6377,純色翻領交錯造型短袖上衣,不易皺雪紡涼爽直條紋藏肉寬褲(附綁帶),fit
AB15025,BA6053,純色翻領交錯造型短袖上衣,高腰排釦前剪接彈力牛仔褲,fit
AB15025,KB1244,純色翻領交錯造型短袖上衣,夏威夷Kitty~開襟收腰連身短褲,not_fit
AB15025,BA6376,純色翻領交錯造型短袖上衣,腰頭鬆緊綁帶垂墜感高腰印花寬版短褲,fit
AB15025,CA2378,純色翻領交錯造型短袖上衣,前開衩不收邊拼接高腰牛仔中長裙,fit
AB15026,BA6100,高含棉蕾絲刺繡背心/上衣,輕盈高含棉修身腰鬆緊七分寬長褲,fit
AB15026,BA6197,高含棉蕾絲刺繡背心/上衣,簡約舒適不易皺雪紡腰後鬆緊A字短褲,fit
AB15026,BA6396,高含棉蕾絲刺繡背心/上衣,質感彈力金線坑條鬆緊腰修身寬褲,fit
AB15026,BA6170,高含棉蕾絲刺繡背心/上衣,雲朵自訂款-不對稱反折腰頭五分牛仔褲,fit
AB15026,CA2339,高含棉蕾絲刺繡背心/上衣,涼感氣質飄逸不易皺雪紡中長裙,fit
AB15026,KG1106,高含棉蕾絲刺繡背心/上衣,不易皺配色線條英文刺繡短裙,not_fit
AB15026,BA6267,高含棉蕾絲刺繡背心/上衣,簡約涼爽輕薄不易皺雪紡長褲,fit
AB15026,KG1092,高含棉蕾絲刺繡背心/上衣,風格人物 焦凡凡．腰頭打褶落地小喇叭寬褲,fit
AB15026,CA2386,高含棉蕾絲刺繡背心/上衣,氣質OL造型單邊百褶短裙,fit
AB15026,BA6102,高含棉蕾絲刺繡背心/上衣,修身高腰肩帶可調節吊帶寬褲,not_fit
AB15026,KG1080,高含棉蕾絲刺繡背心/上衣,復古點點柔美紗裙,fit
AB15026,BA6365,高含棉蕾絲刺繡背心/上衣,高含棉排釦高腰修身牛仔反折短褲,fit
AB15026,CA2321,高含棉蕾絲刺繡背心/上衣,印花裙襬荷葉剪接褲型內裡A字裙,fit
AB15026,BA6131,高含棉蕾絲刺繡背心/上衣,視覺-5KG。排釦塑腹高挑窄管牛仔褲,fit
AB15026,BA6150,高含棉蕾絲刺繡背心/上衣,質感不易皺後腰鬆緊皮帶西裝褲,fit
AB15026,CA2246,高含棉蕾絲刺繡背心/上衣,高含棉甜美拼接條紋A字波浪圓裙(褲型內裡),fit
AB15026,BA6347,高含棉蕾絲刺繡背心/上衣,簡約俐落長腿無袖寬版連身褲(附腰帶),not_fit
AB15026,BA6316,高含棉蕾絲刺繡背心/上衣,高含棉牛仔高腰破損抽鬚寬版長褲,fit
AB15026,BA6356,高含棉蕾絲刺繡背心/上衣,涼感蝴蝶結腰鬆緊寬版五分褲(附腰綁帶),fit
AB15026,BA6304,高含棉蕾絲刺繡背心/上衣,滿版印花夏日風情粗肩帶無袖連身褲,not_fit
AB15032,BA6115,透膚蕾絲拼接荷葉波浪繡花雪紡上衣,純色厚雪紡後鬆緊開衩微喇叭西裝褲,fit
AB15032,BA6326,透膚蕾絲拼接荷葉波浪繡花雪紡上衣,高含棉愛心口袋直筒牛仔褲,fit
AB15032,BA6324,透膚蕾絲拼接荷葉波浪繡花雪紡上衣,抽鬚纖腿美型開衩小喇叭彈力牛仔褲,fit
AB15032,BA6350,透膚蕾絲拼接荷葉波浪繡花雪紡上衣,OL都會系列．打褶插袋西裝短褲,fit
AB15032,CA2291,透膚蕾絲拼接荷葉波浪繡花雪紡上衣,雪紡滿版碎花側綁帶波浪拼接魚尾裙,fit
AB15032,BA6124,透膚蕾絲拼接荷葉波浪繡花雪紡上衣,高腰刷色牛仔釘鑽修身口袋長褲,fit
AB15032,CA2384,透膚蕾絲拼接荷葉波浪繡花雪紡上衣,蕾絲花邊拼接後鬆緊褲裙,fit
AB15032,BA6195,透膚蕾絲拼接荷葉波浪繡花雪紡上衣,高含棉鬆緊腰鈕釦造型多口袋短褲/五分褲,fit
AB15032,CA2417,透膚蕾絲拼接荷葉波浪繡花雪紡上衣,清涼關係學．涼感後鬆緊層次荷葉魚尾短裙,fit
AB15032,BA6315,透膚蕾絲拼接荷葉波浪繡花雪紡上衣,纖腿剪裁美型牛仔丹寧八分窄管褲,fit
AB15032,KB1219,透膚蕾絲拼接荷葉波浪繡花雪紡上衣,薯條KITTY印花鬆緊腰修身反褶長褲,not_fit
AB15032,BA6362,透膚蕾絲拼接荷葉波浪繡花雪紡上衣,撞色配色裝飾後腰鬆緊西裝短褲,fit
AB15032,BA6217,透膚蕾絲拼接荷葉波浪繡花雪紡上衣,涼感高彈腰鬆緊修身窄管長褲,fit
AB15032,CA2340,透膚蕾絲拼接荷葉波浪繡花雪紡上衣,高含棉牛仔寬版腰鬆緊高腰排釦短裙,fit
AB15032,CA2327,透膚蕾絲拼接荷葉波浪繡花雪紡上衣,滿版小花浪漫荷葉邊全腰鬆緊長裙,fit
AB15032,BA6286,透膚蕾絲拼接荷葉波浪繡花雪紡上衣,觸膚涼感光澤丹寧腰鬆緊口袋七分寬褲,fit
AB15032,BA6062,透膚蕾絲拼接荷葉波浪繡花雪紡上衣,腰鬆緊抽繩舒適修身老爺褲,fit
AB15032,BA6218,透膚蕾絲拼接荷葉波浪繡花雪紡上衣,彈力雙釦水洗窄管抽鬚纖腿牛仔褲,fit
AB15032,BA6270,透膚蕾絲拼接荷葉波浪繡花雪紡上衣,高含棉滿版印花後鬆緊綁帶寬版短褲,fit
AB15032,BA6207,透膚蕾絲拼接荷葉波浪繡花雪紡上衣,高含棉牛仔刷色漸層開衩抽鬚喇叭長褲,fit
AB15033,BA6244,V領立體織紋綁帶蕾絲上衣,俐落側腰鬆緊直筒九分褲/西裝褲,fit
AB15033,CA2303,V領立體織紋綁帶蕾絲上衣,雲朵自訂款-甜美微性感不對稱拼接腰鬆緊長裙,fit
AB15033,CA2322,V領立體織紋綁帶蕾絲上衣,質感造型翻蓋口袋A-LINE中長裙,fit
AB15033,BA6386,V領立體織紋綁帶蕾絲上衣,夏日滿版樹葉印花高腰寬版七分褲,fit
AB15033,BA6143,V領立體織紋綁帶蕾絲上衣,A-LINE修長剪裁口袋短褲,fit
