,款號,款號品類,圖片,搭配款,搭配款品類,搭配款主圖,平拍圖
1530,AB12466,上衣,https://image.obdesign.com.tw/catalog/products/AB12466/AB12466@PIC-7.jpg,BA5175,未設定,https://image.obdesign.com.tw/catalog/products/BA5175/BA5175@1.jpg,
1531,AB12466,上衣,https://image.obdesign.com.tw/catalog/products/AB12466/AB12466@PIC-11.jpg,BA5075,未設定,https://image.obdesign.com.tw/catalog/products/BA5075/BA5075@1.jpg,
1532,AB12466,上衣,https://image.obdesign.com.tw/catalog/products/AB12466/AB12466@PIC-9.jpg,BA5175,未設定,https://image.obdesign.com.tw/catalog/products/BA5175/BA5175@1.jpg,
1533,AB12466,上衣,https://image.obdesign.com.tw/catalog/products/AB12466/AB12466@PIC-10.jpg,BA5175,未設定,https://image.obdesign.com.tw/catalog/products/BA5175/BA5175@1.jpg,
1534,AB12466,上衣,https://image.obdesign.com.tw/catalog/products/AB12466/AB12466@PIC-6.jpg,BA5075,未設定,https://image.obdesign.com.tw/catalog/products/BA5075/BA5075@1.jpg,
1535,AB12467,上衣,https://image.obdesign.com.tw/catalog/products/AB12467/AB12467@PIC-11.jpg,CA1665,未設定,https://image.obdesign.com.tw/catalog/products/CA1665/CA1665@1.jpg,
1536,AB12469,未設定,https://image.obdesign.com.tw/catalog/products/AB12469/AB12469@PIC-10.jpg,CA1913,裙子,https://image.obdesign.com.tw/catalog/products/CA1913/CA1913@1.jpg,https://image.obdesign.com.tw/catalog/products/CA1913/CA1913@CB-T4-58B4E7809374E4CA1C5D.png
1537,AB12469,未設定,https://image.obdesign.com.tw/catalog/products/AB12469/AB12469@T9-1.jpg,BA5550,未設定,https://image.obdesign.com.tw/catalog/products/BA5550/BA5550@1.jpg,
1538,AB12469,未設定,https://image.obdesign.com.tw/catalog/products/AB12469/AB12469@PIC-1.jpg,BA5550,未設定,https://image.obdesign.com.tw/catalog/products/BA5550/BA5550@1.jpg,
1539,AB12469,未設定,https://image.obdesign.com.tw/catalog/products/AB12469/AB12469@PIC-5.jpg,EA2948,外套,https://image.obdesign.com.tw/catalog/products/EA2948/EA2948@1.jpg,
1540,AB12470,上衣,https://image.obdesign.com.tw/catalog/products/AB12470/AB12470@PIC-1.jpg,BA5092,未設定,https://image.obdesign.com.tw/catalog/products/BA5092/BA5092@1.jpg,
1541,AB12470,上衣,https://image.obdesign.com.tw/catalog/products/AB12470/AB12470@T9-1.jpg,BA5485,褲子,https://image.obdesign.com.tw/catalog/products/BA5485/BA5485@1.jpg,
1542,AB12470,上衣,https://image.obdesign.com.tw/catalog/products/AB12470/AB12470@PIC-3.jpg,BA5092,未設定,https://image.obdesign.com.tw/catalog/products/BA5092/BA5092@1.jpg,
1543,AB12470,上衣,https://image.obdesign.com.tw/catalog/products/AB12470/AB12470@PIC-10.jpg,BA5485,褲子,https://image.obdesign.com.tw/catalog/products/BA5485/BA5485@1.jpg,
1544,AB12472,上衣,https://image.obdesign.com.tw/catalog/products/AB12472/AB12472@PIC-7.jpg,BA5092,未設定,https://image.obdesign.com.tw/catalog/products/BA5092/BA5092@1.jpg,
1545,AB12474,未設定,https://image.obdesign.com.tw/catalog/products/AB12474/AB12474@PIC-15.jpg,BA5480,褲子,https://image.obdesign.com.tw/catalog/products/BA5480/BA5480@1.jpg,
1546,AB12474,未設定,https://image.obdesign.com.tw/catalog/products/AB12474/AB12474@PIC-12.jpg,EA2925,未設定,https://image.obdesign.com.tw/catalog/products/EA2925/EA2925@1.jpg,
1547,AB12474,未設定,https://image.obdesign.com.tw/catalog/products/AB12474/AB12474@PIC-13.jpg,BA1017,褲子,https://image.obdesign.com.tw/catalog/products/BA1017/BA1017@1.jpg,https://image.obdesign.com.tw/catalog/products/BA1017/BA1017@CB-T4-C6C395BE3794806BACF9.png
1548,AB12474,未設定,https://image.obdesign.com.tw/catalog/products/AB12474/AB12474@PIC-21.jpg,IR0322,外套,https://image.obdesign.com.tw/catalog/products/IR0322/IR0322@1.jpg,
1549,AB12474,未設定,https://image.obdesign.com.tw/catalog/products/AB12474/AB12474@PIC-1.jpg,BA5463,褲子,https://image.obdesign.com.tw/catalog/products/BA5463/BA5463@1.jpg,
1550,AB12474,未設定,https://image.obdesign.com.tw/catalog/products/AB12474/AB12474@PIC-6.jpg,CA1558,未設定,https://image.obdesign.com.tw/catalog/products/CA1558/CA1558@1.jpg,
1551,AB12474,未設定,https://image.obdesign.com.tw/catalog/products/AB12474/AB12474@PIC-9.jpg,BA5463,褲子,https://image.obdesign.com.tw/catalog/products/BA5463/BA5463@1.jpg,
1552,AB12474,未設定,https://image.obdesign.com.tw/catalog/products/AB12474/AB12474@T9-2.jpg,BA5480,褲子,https://image.obdesign.com.tw/catalog/products/BA5480/BA5480@1.jpg,
1553,AB12474,未設定,https://image.obdesign.com.tw/catalog/products/AB12474/AB12474@T9-1.jpg,BA5480,褲子,https://image.obdesign.com.tw/catalog/products/BA5480/BA5480@1.jpg,
1554,AB12479,未設定,https://image.obdesign.com.tw/catalog/products/AB12479/AB12479@PIC-8.jpg,BA4886,褲子,https://image.obdesign.com.tw/catalog/products/BA4886/BA4886@1.jpg,https://image.obdesign.com.tw/catalog/products/BA4886/BA4886@CB-T4-96C29A622524188BDA6A.png
1555,AB12479,未設定,https://image.obdesign.com.tw/catalog/products/AB12479/AB12479@PIC-2.jpg,BA2211,褲子,https://image.obdesign.com.tw/catalog/products/BA2211/BA2211@1.jpg,
1556,AB12479,未設定,https://image.obdesign.com.tw/catalog/products/AB12479/AB12479@PIC-7.jpg,BA5041,未設定,https://image.obdesign.com.tw/catalog/products/BA5041/BA5041@1.jpg,
1557,AB12480,上衣,https://image.obdesign.com.tw/catalog/products/AB12480/AB12480@PIC-1.jpg,CA1957,未設定,https://image.obdesign.com.tw/catalog/products/CA1957/CA1957@1.jpg,
1558,AB12482,上衣,https://image.obdesign.com.tw/catalog/products/AB12482/AB12482@PIC-9.jpg,BA5453,未設定,https://image.obdesign.com.tw/catalog/products/BA5453/BA5453@1.jpg,
1559,AB12482,上衣,https://image.obdesign.com.tw/catalog/products/AB12482/AB12482@T9-1.jpg,BA5453,未設定,https://image.obdesign.com.tw/catalog/products/BA5453/BA5453@1.jpg,
1560,AB12483,上衣,https://image.obdesign.com.tw/catalog/products/AB12483/AB12483@PIC-1.jpg,BA5505,褲子,https://image.obdesign.com.tw/catalog/products/BA5505/BA5505@1.jpg,
1561,AB12483,上衣,https://image.obdesign.com.tw/catalog/products/AB12483/AB12483@T9-2.jpg,BA5505,褲子,https://image.obdesign.com.tw/catalog/products/BA5505/BA5505@1.jpg,
1562,AB12483,上衣,https://image.obdesign.com.tw/catalog/products/AB12483/AB12483@2.jpg,BA5505,褲子,https://image.obdesign.com.tw/catalog/products/BA5505/BA5505@1.jpg,
1563,AB12483,上衣,https://image.obdesign.com.tw/catalog/products/AB12483/AB12483@T9-1.jpg,BA5505,褲子,https://image.obdesign.com.tw/catalog/products/BA5505/BA5505@1.jpg,
1564,AB12483,上衣,https://image.obdesign.com.tw/catalog/products/AB12483/AB12483@1.jpg,BA5505,褲子,https://image.obdesign.com.tw/catalog/products/BA5505/BA5505@1.jpg,
1565,AB12486,未設定,https://image.obdesign.com.tw/catalog/products/AB12486/AB12486@PIC-4.jpg,BA5456,褲子,https://image.obdesign.com.tw/catalog/products/BA5456/BA5456@1.jpg,
1566,AB12486,未設定,https://image.obdesign.com.tw/catalog/products/AB12486/AB12486@PIC-1.jpg,BA5468,褲子,https://image.obdesign.com.tw/catalog/products/BA5468/BA5468@1.jpg,https://image.obdesign.com.tw/catalog/products/BA5468/BA5468@CB-T4-1FB57F3AA184575AFA7C.png
1567,AB12486,未設定,https://image.obdesign.com.tw/catalog/products/AB12486/AB12486@T9-1.jpg,BA5456,褲子,https://image.obdesign.com.tw/catalog/products/BA5456/BA5456@1.jpg,
1568,AB12487,上衣,https://image.obdesign.com.tw/catalog/products/AB12487/AB12487@PIC-3.jpg,BA5255,褲子,https://image.obdesign.com.tw/catalog/products/BA5255/BA5255@1.jpg,
1569,AB12487,上衣,https://image.obdesign.com.tw/catalog/products/AB12487/AB12487@PIC-5.jpg,BA5465,褲子,https://image.obdesign.com.tw/catalog/products/BA5465/BA5465@1.jpg,https://image.obdesign.com.tw/catalog/products/BA5465/BA5465@CB-T4-4D6D7E49B9B471699292.png
1570,AB12487,上衣,https://image.obdesign.com.tw/catalog/products/AB12487/AB12487@2.jpg,BA5465,褲子,https://image.obdesign.com.tw/catalog/products/BA5465/BA5465@1.jpg,https://image.obdesign.com.tw/catalog/products/BA5465/BA5465@CB-T4-4D6D7E49B9B471699292.png
1571,AB12487,上衣,https://image.obdesign.com.tw/catalog/products/AB12487/AB12487@PIC-6.jpg,BA5465,褲子,https://image.obdesign.com.tw/catalog/products/BA5465/BA5465@1.jpg,https://image.obdesign.com.tw/catalog/products/BA5465/BA5465@CB-T4-4D6D7E49B9B471699292.png
1572,AB12487,上衣,https://image.obdesign.com.tw/catalog/products/AB12487/AB12487@T9-2.jpg,BA5465,褲子,https://image.obdesign.com.tw/catalog/products/BA5465/BA5465@1.jpg,https://image.obdesign.com.tw/catalog/products/BA5465/BA5465@CB-T4-4D6D7E49B9B471699292.png
1573,AB12487,上衣,https://image.obdesign.com.tw/catalog/products/AB12487/AB12487@PIC-1.jpg,BA5255,褲子,https://image.obdesign.com.tw/catalog/products/BA5255/BA5255@1.jpg,
1574,AB12489,上衣,https://image.obdesign.com.tw/catalog/products/AB12489/AB12489@PIC-5.jpg,BA4704,褲子,https://image.obdesign.com.tw/catalog/products/BA4704/BA4704@1.jpg,https://image.obdesign.com.tw/catalog/products/BA4704/BA4704@CB-T4-42673C111B9488BAF0B4.png
1575,AB12489,上衣,https://image.obdesign.com.tw/catalog/products/AB12489/AB12489@PIC-1.jpg,CA1674,未設定,https://image.obdesign.com.tw/catalog/products/CA1674/CA1674@1.jpg,
1576,AB12501,上衣,https://image.obdesign.com.tw/catalog/products/AB12501/AB12501@PIC-4.jpg,CA1896,裙子,https://image.obdesign.com.tw/catalog/products/CA1896/CA1896@1.jpg,
1577,AB12501,上衣,https://image.obdesign.com.tw/catalog/products/AB12501/AB12501@PIC-9.jpg,BA5469,褲子,https://image.obdesign.com.tw/catalog/products/BA5469/BA5469@1.jpg,
1578,AB12501,上衣,https://image.obdesign.com.tw/catalog/products/AB12501/AB12501@PIC-2.jpg,CA1896,裙子,https://image.obdesign.com.tw/catalog/products/CA1896/CA1896@1.jpg,
1579,AB12501,上衣,https://image.obdesign.com.tw/catalog/products/AB12501/AB12501@PIC-7.jpg,BA5469,褲子,https://image.obdesign.com.tw/catalog/products/BA5469/BA5469@1.jpg,
1580,AB12504,上衣,https://image.obdesign.com.tw/catalog/products/AB12504/AB12504@PIC-10.jpg,CA1958,裙子,https://image.obdesign.com.tw/catalog/products/CA1958/CA1958@1.jpg,
1581,AB12506,上衣,https://image.obdesign.com.tw/catalog/products/AB12506/AB12506@PIC-9.jpg,KG0776,裙子,https://image.obdesign.com.tw/catalog/products/KG0776/KG0776@1.jpg,
1582,AB12506,上衣,https://image.obdesign.com.tw/catalog/products/AB12506/AB12506@PIC-5.jpg,CA1665,未設定,https://image.obdesign.com.tw/catalog/products/CA1665/CA1665@1.jpg,
1583,AB12507,上衣,https://image.obdesign.com.tw/catalog/products/AB12507/AB12507@PIC-5.jpg,BA5579,褲子,https://image.obdesign.com.tw/catalog/products/BA5579/BA5579@1.jpg,
1584,AB12507,上衣,https://image.obdesign.com.tw/catalog/products/AB12507/AB12507@PIC-6.jpg,CA1870,未設定,https://image.obdesign.com.tw/catalog/products/CA1870/CA1870@1.jpg,
1585,AB12507,上衣,https://image.obdesign.com.tw/catalog/products/AB12507/AB12507@PIC-2.jpg,BA5579,褲子,https://image.obdesign.com.tw/catalog/products/BA5579/BA5579@1.jpg,
1586,AB12513,上衣,https://image.obdesign.com.tw/catalog/products/AB12513/AB12513@PIC-12.jpg,BA5518,褲子,https://image.obdesign.com.tw/catalog/products/BA5518/BA5518@1.jpg,https://image.obdesign.com.tw/catalog/products/BA5518/BA5518@CB-T4-014D99B6D0A40E6B94C6.png
1587,AB12517,未設定,https://image.obdesign.com.tw/catalog/products/AB12517/AB12517@PIC-13.jpg,BA5565,褲子,https://image.obdesign.com.tw/catalog/products/BA5565/BA5565@1.jpg,
1588,AB12520,上衣,https://image.obdesign.com.tw/catalog/products/AB12520/AB12520@T9-1.jpg,CA1491,裙子,https://image.obdesign.com.tw/catalog/products/CA1491/CA1491@1.jpg,
1589,AB12520,上衣,https://image.obdesign.com.tw/catalog/products/AB12520/AB12520@PIC-1.jpg,CA1491,裙子,https://image.obdesign.com.tw/catalog/products/CA1491/CA1491@1.jpg,
1590,AB12522,上衣,https://image.obdesign.com.tw/catalog/products/AB12522/AB12522@PIC-7.jpg,IR0234,未設定,https://image.obdesign.com.tw/catalog/products/IR0234/IR0234@1.jpg,
1591,AB12522,上衣,https://image.obdesign.com.tw/catalog/products/AB12522/AB12522@PIC-2.jpg,BA5515,褲子,https://image.obdesign.com.tw/catalog/products/BA5515/BA5515@1.jpg,
1592,AB12522,上衣,https://image.obdesign.com.tw/catalog/products/AB12522/AB12522@T9-1.jpg,BA5515,褲子,https://image.obdesign.com.tw/catalog/products/BA5515/BA5515@1.jpg,
1593,AB12526,上衣,https://image.obdesign.com.tw/catalog/products/AB12526/AB12526@PIC-12.jpg,BA5545,褲子,https://image.obdesign.com.tw/catalog/products/BA5545/BA5545@1.jpg,
1594,AB12543,上衣,https://image.obdesign.com.tw/catalog/products/AB12543/AB12543@PIC-6.jpg,BA5554,褲子,https://image.obdesign.com.tw/catalog/products/BA5554/BA5554@1.jpg,
1595,AB12545,上衣,https://image.obdesign.com.tw/catalog/products/AB12545/AB12545@PIC-5.jpg,BA4203,褲子,https://image.obdesign.com.tw/catalog/products/BA4203/BA4203@1.jpg,
1596,AB12545,上衣,https://image.obdesign.com.tw/catalog/products/AB12545/AB12545@PIC-13.jpg,CA783,裙子,https://image.obdesign.com.tw/catalog/products/CA783/CA783@1.jpg,
1597,AB12546,上衣,https://image.obdesign.com.tw/catalog/products/AB12546/AB12546@PIC-2.jpg,BA5471,褲子,https://image.obdesign.com.tw/catalog/products/BA5471/BA5471@1.jpg,
1598,AB12546,上衣,https://image.obdesign.com.tw/catalog/products/AB12546/AB12546@PIC-4.jpg,BA5471,褲子,https://image.obdesign.com.tw/catalog/products/BA5471/BA5471@1.jpg,
1599,AB12546,上衣,https://image.obdesign.com.tw/catalog/products/AB12546/AB12546@PIC-10.jpg,BA5574,褲子,https://image.obdesign.com.tw/catalog/products/BA5574/BA5574@1.jpg,
1600,AB12547,上衣,https://image.obdesign.com.tw/catalog/products/AB12547/AB12547@1.jpg,ZB0868,未設定,https://image.obdesign.com.tw/catalog/products/ZB0868/ZB0868@1.jpg,
1601,AB12547,上衣,https://image.obdesign.com.tw/catalog/products/AB12547/AB12547@T9-1.jpg,BA5150,褲子,https://image.obdesign.com.tw/catalog/products/BA5150/BA5150@1.jpg,
1602,AB12547,上衣,https://image.obdesign.com.tw/catalog/products/AB12547/AB12547@PIC-3.jpg,ZB0868,未設定,https://image.obdesign.com.tw/catalog/products/ZB0868/ZB0868@1.jpg,
1603,AB12547,上衣,https://image.obdesign.com.tw/catalog/products/AB12547/AB12547@PIC-2.jpg,BA5150,褲子,https://image.obdesign.com.tw/catalog/products/BA5150/BA5150@1.jpg,
1604,AB12553,未設定,https://image.obdesign.com.tw/catalog/products/AB12553/AB12553@PIC-6.jpg,BA5487,褲子,https://image.obdesign.com.tw/catalog/products/BA5487/BA5487@1.jpg,
1605,AB12570,上衣,https://image.obdesign.com.tw/catalog/products/AB12570/AB12570@PIC-1.jpg,CA1994,未設定,https://image.obdesign.com.tw/catalog/products/CA1994/CA1994@1.jpg,
1606,AB12586,上衣,https://image.obdesign.com.tw/catalog/products/AB12586/AB12586@PIC-11.jpg,BA5426,未設定,https://image.obdesign.com.tw/catalog/products/BA5426/BA5426@1.jpg,
1607,AB12586,上衣,https://image.obdesign.com.tw/catalog/products/AB12586/AB12586@T9-1.jpg,BA5426,未設定,https://image.obdesign.com.tw/catalog/products/BA5426/BA5426@1.jpg,
1608,AB12592,上衣,https://image.obdesign.com.tw/catalog/products/AB12592/AB12592@PIC-5.jpg,BA4418,褲子,https://image.obdesign.com.tw/catalog/products/BA4418/BA4418@1.jpg,https://image.obdesign.com.tw/catalog/products/BA4418/BA4418@CB-T4-778562683FF46B2BC287.png
1609,AB12592,上衣,https://image.obdesign.com.tw/catalog/products/AB12592/AB12592@PIC-2.jpg,BA5518,褲子,https://image.obdesign.com.tw/catalog/products/BA5518/BA5518@1.jpg,https://image.obdesign.com.tw/catalog/products/BA5518/BA5518@CB-T4-014D99B6D0A40E6B94C6.png
1610,AB12597,上衣,https://image.obdesign.com.tw/catalog/products/AB12597/AB12597@1.jpg,BA5574,褲子,https://image.obdesign.com.tw/catalog/products/BA5574/BA5574@1.jpg,
1611,AB12597,上衣,https://image.obdesign.com.tw/catalog/products/AB12597/AB12597@PIC-7.jpg,BA5574,褲子,https://image.obdesign.com.tw/catalog/products/BA5574/BA5574@1.jpg,
1612,AB12597,上衣,https://image.obdesign.com.tw/catalog/products/AB12597/AB12597@PIC-4.jpg,BA5464,褲子,https://image.obdesign.com.tw/catalog/products/BA5464/BA5464@1.jpg,
1613,AB12598,上衣,https://image.obdesign.com.tw/catalog/products/AB12598/AB12598@PIC-8.jpg,EA0714,外套,https://image.obdesign.com.tw/catalog/products/EA0714/EA0714@1.jpg,
1614,AB12600,上衣,https://image.obdesign.com.tw/catalog/products/AB12600/AB12600@PIC-1.jpg,BA5604,褲子,https://image.obdesign.com.tw/catalog/products/BA5604/BA5604@1.jpg,
1615,AB12602,上衣,https://image.obdesign.com.tw/catalog/products/AB12602/AB12602@PIC-4.jpg,BA5503,褲子,https://image.obdesign.com.tw/catalog/products/BA5503/BA5503@1.jpg,
1616,AB12604,未設定,https://image.obdesign.com.tw/catalog/products/AB12604/AB12604@T9-1.jpg,BA5612,褲子,https://image.obdesign.com.tw/catalog/products/BA5612/BA5612@1.jpg,
1617,AB12604,未設定,https://image.obdesign.com.tw/catalog/products/AB12604/AB12604@PIC-3.jpg,BA5612,褲子,https://image.obdesign.com.tw/catalog/products/BA5612/BA5612@1.jpg,
1618,AB12605,未設定,https://image.obdesign.com.tw/catalog/products/AB12605/AB12605@PIC-1.jpg,BA4733,褲子,https://image.obdesign.com.tw/catalog/products/BA4733/BA4733@1.jpg,
1619,AB12611,上衣,https://image.obdesign.com.tw/catalog/products/AB12611/AB12611@PIC-8.jpg,BA5458,褲子,https://image.obdesign.com.tw/catalog/products/BA5458/BA5458@1.jpg,
1620,AB12620,上衣,https://image.obdesign.com.tw/catalog/products/AB12620/AB12620@PIC-6.jpg,BA5108,未設定,https://image.obdesign.com.tw/catalog/products/BA5108/BA5108@1.jpg,
1621,AB12620,上衣,https://image.obdesign.com.tw/catalog/products/AB12620/AB12620@PIC-1.jpg,BA5581,褲子,https://image.obdesign.com.tw/catalog/products/BA5581/BA5581@1.jpg,https://image.obdesign.com.tw/catalog/products/BA5581/BA5581@CB-T4-C3B5396346F41CE9A46B.png
1622,AB12623,上衣,https://image.obdesign.com.tw/catalog/products/AB12623/AB12623@PIC-7.jpg,BA5504,未設定,https://image.obdesign.com.tw/catalog/products/BA5504/BA5504@1.jpg,
1623,AB12631,上衣,https://image.obdesign.com.tw/catalog/products/AB12631/AB12631@PIC-3.jpg,BA5553,未設定,https://image.obdesign.com.tw/catalog/products/BA5553/BA5553@1.jpg,
1624,AB12631,上衣,https://image.obdesign.com.tw/catalog/products/AB12631/AB12631@PIC-8.jpg,CA1898,裙子,https://image.obdesign.com.tw/catalog/products/CA1898/CA1898@1.jpg,
1625,AB12636,未設定,https://image.obdesign.com.tw/catalog/products/AB12636/AB12636@PIC-1.jpg,BA5453,未設定,https://image.obdesign.com.tw/catalog/products/BA5453/BA5453@1.jpg,
1626,AB12636,未設定,https://image.obdesign.com.tw/catalog/products/AB12636/AB12636@T9-1.jpg,BA5453,未設定,https://image.obdesign.com.tw/catalog/products/BA5453/BA5453@1.jpg,
1627,AB12638,上衣,https://image.obdesign.com.tw/catalog/products/AB12638/AB12638@PIC-17.jpg,BA5601,褲子,https://image.obdesign.com.tw/catalog/products/BA5601/BA5601@1.jpg,
1628,AB12638,上衣,https://image.obdesign.com.tw/catalog/products/AB12638/AB12638@PIC-1.jpg,CA1962,裙子,https://image.obdesign.com.tw/catalog/products/CA1962/CA1962@1.jpg,
1629,AB12646,上衣,https://image.obdesign.com.tw/catalog/products/AB12646/AB12646@PIC-11.jpg,BA5455,褲子,https://image.obdesign.com.tw/catalog/products/BA5455/BA5455@1.jpg,
1630,AB12646,上衣,https://image.obdesign.com.tw/catalog/products/AB12646/AB12646@T9-1.jpg,BA5455,褲子,https://image.obdesign.com.tw/catalog/products/BA5455/BA5455@1.jpg,
1631,AB12650,上衣,https://image.obdesign.com.tw/catalog/products/AB12650/AB12650@PIC-9.jpg,BA5646,褲子,https://image.obdesign.com.tw/catalog/products/BA5646/BA5646@1.jpg,
1632,AB12650,上衣,https://image.obdesign.com.tw/catalog/products/AB12650/AB12650@PIC-5.jpg,BA5458,褲子,https://image.obdesign.com.tw/catalog/products/BA5458/BA5458@1.jpg,
1633,AB12652,上衣,https://image.obdesign.com.tw/catalog/products/AB12652/AB12652@PIC-5.jpg,BA2370,未設定,https://image.obdesign.com.tw/catalog/products/BA2370/BA2370@1.jpg,
1634,AB12653,上衣,https://image.obdesign.com.tw/catalog/products/AB12653/AB12653@PIC-5.jpg,BA5624,褲子,https://image.obdesign.com.tw/catalog/products/BA5624/BA5624@1.jpg,
