,款號,款號品類,款號_style1,款號_style2,圖片,搭配款,搭配款品類,搭配款_style1,搭配款_style2,搭配款主圖,平拍圖
1780,AB5788,未設定,休閒_個性,甜美_浪漫,https://image.obdesign.com.tw/catalog/products/AB5788/AB5788@1.jpg,BA3896,未設定,,,https://image.obdesign.com.tw/catalog/products/BA3896/BA3896@1.jpg,
1781,AB6037,未設定,,,https://image.obdesign.com.tw/catalog/products/AB6037/AB6037@1.jpg,BA3947,未設定,,,https://image.obdesign.com.tw/catalog/products/BA3947/BA3947@1.jpg,
1782,AB6166,未設定,,,https://image.obdesign.com.tw/catalog/products/AB6166/AB6166@1.jpg,CA1082,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1082/CA1082@1.jpg,
1783,AB6166,未設定,,,https://image.obdesign.com.tw/catalog/products/AB6166/AB6166@1.jpg,BA4035,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4035/BA4035@1.jpg,
1784,AB7533,未設定,甜美_浪漫,,https://image.obdesign.com.tw/catalog/products/AB7533/AB7533@1.jpg,BA4461,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4461/BA4461@1.jpg,
1785,AB7533,未設定,,,https://image.obdesign.com.tw/catalog/products/AB7533/AB7533@1.jpg,CA1374,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1374/CA1374@1.jpg,
1786,AB7533,未設定,,,https://image.obdesign.com.tw/catalog/products/AB7533/AB7533@1.jpg,CA1402,未設定,,,https://image.obdesign.com.tw/catalog/products/CA1402/CA1402@1.jpg,
1787,AB7840,未設定,,,https://image.obdesign.com.tw/catalog/products/AB7840/AB7840@1.jpg,BA4448,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4448/BA4448@1.jpg,
1788,AB7913,未設定,,,https://image.obdesign.com.tw/catalog/products/AB7913/AB7913@1.jpg,BA4479,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4479/BA4479@1.jpg,
1789,AB7913,未設定,甜美_浪漫,,https://image.obdesign.com.tw/catalog/products/AB7913/AB7913@1.jpg,BA4353,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4353/BA4353@1.jpg,
1790,ab7914,未設定,,,https://image.obdesign.com.tw/catalog/products/ab7914/ab7914@1.jpg,BA4439,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4439/BA4439@1.jpg,
1791,AB8988,未設定,,,https://image.obdesign.com.tw/catalog/products/AB8988/AB8988@1.jpg,BA4035,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4035/BA4035@1.jpg,
1792,AB9026,未設定,,,https://image.obdesign.com.tw/catalog/products/AB9026/AB9026@1.jpg,BA4793,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4793/BA4793@1.jpg,
1793,AB9047,未設定,,,https://image.obdesign.com.tw/catalog/products/AB9047/AB9047@1.jpg,BA4952,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4952/BA4952@1.jpg,
1794,AB9073,未設定,,,https://image.obdesign.com.tw/catalog/products/AB9073/AB9073@1.jpg,BA4685,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4685/BA4685@1.jpg,
1795,AB9081,未設定,,,https://image.obdesign.com.tw/catalog/products/AB9081/AB9081@1.jpg,BA2156,未設定,,,https://image.obdesign.com.tw/catalog/products/BA2156/BA2156@1.jpg,
1796,AB9583,未設定,,,https://image.obdesign.com.tw/catalog/products/AB9583/AB9583@1.jpg,BA4971,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4971/BA4971@1.jpg,
1797,AB7755,未設定,,,https://image.obdesign.com.tw/catalog/products/AB7755/AB7755@1.jpg,BA0646,未設定,,,https://image.obdesign.com.tw/catalog/products/BA0646/BA0646@1.jpg,
1798,AB7714,未設定,,,https://image.obdesign.com.tw/catalog/products/AB7714/AB7714@1.jpg,BA0646,未設定,,,https://image.obdesign.com.tw/catalog/products/BA0646/BA0646@1.jpg,
1799,AB7304,未設定,,,https://image.obdesign.com.tw/catalog/products/AB7304/AB7304@1.jpg,BA3255,未設定,,,https://image.obdesign.com.tw/catalog/products/BA3255/BA3255@1.jpg,
1800,AB7197,未設定,甜美_浪漫,,https://image.obdesign.com.tw/catalog/products/AB7197/AB7197@1.jpg,BA3255,未設定,,,https://image.obdesign.com.tw/catalog/products/BA3255/BA3255@1.jpg,
1801,AB9016,未設定,,,https://image.obdesign.com.tw/catalog/products/AB9016/AB9016@1.jpg,BA4719,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4719/BA4719@1.jpg,
1802,AB9520,未設定,,,https://image.obdesign.com.tw/catalog/products/AB9520/AB9520@1.jpg,BA4719,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4719/BA4719@1.jpg,
1803,AB10852,未設定,,,https://image.obdesign.com.tw/catalog/products/AB10852/AB10852@1.jpg,BA4773,未設定,甜美_浪漫,,https://image.obdesign.com.tw/catalog/products/BA4773/BA4773@1.jpg,
1804,AB9739,未設定,,,https://image.obdesign.com.tw/catalog/products/AB9739/AB9739@1.jpg,BA4849,未設定,甜美_浪漫,,https://image.obdesign.com.tw/catalog/products/BA4849/BA4849@1.jpg,
1805,AB10116,未設定,,,https://image.obdesign.com.tw/catalog/products/AB10116/AB10116@1.jpg,BA4849,未設定,甜美_浪漫,,https://image.obdesign.com.tw/catalog/products/BA4849/BA4849@1.jpg,
1806,AB9578,未設定,,,https://image.obdesign.com.tw/catalog/products/AB9578/AB9578@1.jpg,BA4849,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4849/BA4849@1.jpg,
1807,AB9192,未設定,,,https://image.obdesign.com.tw/catalog/products/AB9192/AB9192@1.jpg,BA4862,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4862/BA4862@1.jpg,
1808,AB9961,未設定,,,https://image.obdesign.com.tw/catalog/products/AB9961/AB9961@1.jpg,BA4913,未設定,,,https://image.obdesign.com.tw/catalog/products/BA4913/BA4913@1.jpg,
1809,AB10088,未設定,,,https://image.obdesign.com.tw/catalog/products/AB10088/AB10088@1.jpg,BA5078,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5078/BA5078@1.jpg,
1810,AB10203,未設定,,,https://image.obdesign.com.tw/catalog/products/AB10203/AB10203@1.jpg,BA5078,未設定,甜美_浪漫,,https://image.obdesign.com.tw/catalog/products/BA5078/BA5078@1.jpg,
1811,AB10339,未設定,,,https://image.obdesign.com.tw/catalog/products/AB10339/AB10339@1.jpg,BA5078,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5078/BA5078@1.jpg,
1812,AB10201,未設定,,,https://image.obdesign.com.tw/catalog/products/AB10201/AB10201@1.jpg,BA5078,未設定,休閒_個性,甜美_浪漫,https://image.obdesign.com.tw/catalog/products/BA5078/BA5078@1.jpg,
1813,AB10937,未設定,,,https://image.obdesign.com.tw/catalog/products/AB10937/AB10937@1.jpg,BA5165,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5165/BA5165@1.jpg,
1814,AB11074,未設定,,,https://image.obdesign.com.tw/catalog/products/AB11074/AB11074@1.jpg,BA5165,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5165/BA5165@1.jpg,
1815,AB10908,未設定,,,https://image.obdesign.com.tw/catalog/products/AB10908/AB10908@1.jpg,BA5175,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5175/BA5175@1.jpg,
1816,AB10936,未設定,,,https://image.obdesign.com.tw/catalog/products/AB10936/AB10936@1.jpg,BA5192,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5192/BA5192@1.jpg,
1817,AB10817,未設定,,,https://image.obdesign.com.tw/catalog/products/AB10817/AB10817@1.jpg,BA5203,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5203/BA5203@1.jpg,
1818,AB10974,未設定,,,https://image.obdesign.com.tw/catalog/products/AB10974/AB10974@1.jpg,BA5205,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5205/BA5205@1.jpg,
1819,AB10977,未設定,,,https://image.obdesign.com.tw/catalog/products/AB10977/AB10977@1.jpg,BA5209,未設定,甜美_浪漫,,https://image.obdesign.com.tw/catalog/products/BA5209/BA5209@1.jpg,
1820,EA2711,未設定,,,https://image.obdesign.com.tw/catalog/products/EA2711/EA2711@1.jpg,BA5212,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5212/BA5212@1.jpg,
1821,AB11023,未設定,,,https://image.obdesign.com.tw/catalog/products/AB11023/AB11023@1.jpg,BA5215,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5215/BA5215@1.jpg,
1822,AB10902,未設定,,,https://image.obdesign.com.tw/catalog/products/AB10902/AB10902@1.jpg,BA5217,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5217/BA5217@1.jpg,
1823,AB11065,未設定,,,https://image.obdesign.com.tw/catalog/products/AB11065/AB11065@1.jpg,BA5220,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5220/BA5220@1.jpg,
1824,DA7147,未設定,,,https://image.obdesign.com.tw/catalog/products/DA7147/DA7147@1.jpg,BA5237,未設定,甜美_浪漫,,https://image.obdesign.com.tw/catalog/products/BA5237/BA5237@1.jpg,
1825,EA2773,未設定,,,https://image.obdesign.com.tw/catalog/products/EA2773/EA2773@1.jpg,BA5243,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5243/BA5243@1.jpg,
1826,AB11185,未設定,,,https://image.obdesign.com.tw/catalog/products/AB11185/AB11185@1.jpg,BA5243,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5243/BA5243@1.jpg,
1827,AB11270,未設定,,,https://image.obdesign.com.tw/catalog/products/AB11270/AB11270@1.jpg,BA5265,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5265/BA5265@1.jpg,
1828,EA2505,未設定,甜美_浪漫,,https://image.obdesign.com.tw/catalog/products/EA2505/EA2505@1.jpg,BA5265,未設定,甜美_浪漫,,https://image.obdesign.com.tw/catalog/products/BA5265/BA5265@1.jpg,
1829,AB1325,未設定,,,https://image.obdesign.com.tw/catalog/products/AB1325/AB1325@1.jpg,BA5274,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5274/BA5274@1.jpg,
1830,AB11208,未設定,,,https://image.obdesign.com.tw/catalog/products/AB11208/AB11208@1.jpg,BA5294,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5294/BA5294@1.jpg,
1831,AB11290,未設定,,,https://image.obdesign.com.tw/catalog/products/AB11290/AB11290@1.jpg,BA5297,未設定,休閒_個性,甜美_浪漫,https://image.obdesign.com.tw/catalog/products/BA5297/BA5297@1.jpg,
1832,AB11581,未設定,,,https://image.obdesign.com.tw/catalog/products/AB11581/AB11581@1.jpg,BA5369,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5369/BA5369@1.jpg,
1833,AB11638,未設定,,,https://image.obdesign.com.tw/catalog/products/AB11638/AB11638@1.jpg,BA5375,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5375/BA5375@1.jpg,
1834,AB11723,未設定,,,https://image.obdesign.com.tw/catalog/products/AB11723/AB11723@1.jpg,BA5382,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5382/BA5382@1.jpg,
1835,AB11634,未設定,,,https://image.obdesign.com.tw/catalog/products/AB11634/AB11634@1.jpg,BA5382,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5382/BA5382@1.jpg,
1836,AB11575,未設定,,,https://image.obdesign.com.tw/catalog/products/AB11575/AB11575@1.jpg,BA5382,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5382/BA5382@1.jpg,
1837,AB12149,未設定,,,https://image.obdesign.com.tw/catalog/products/AB12149/AB12149@1.jpg,BA5412,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5412/BA5412@1.jpg,
1838,AB9894,未設定,,,https://image.obdesign.com.tw/catalog/products/AB9894/AB9894@1.jpg,BA5427,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5427/BA5427@1.jpg,
1839,EA2945,未設定,,,https://image.obdesign.com.tw/catalog/products/EA2945/EA2945@1.jpg,BA5427,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5427/BA5427@1.jpg,
1840,EA2940,未設定,,,https://image.obdesign.com.tw/catalog/products/EA2940/EA2940@1.jpg,BA5427,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5427/BA5427@1.jpg,
1841,AB11728,未設定,,,https://image.obdesign.com.tw/catalog/products/AB11728/AB11728@1.jpg,BA5429,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5429/BA5429@1.jpg,
1842,AB11671,未設定,,,https://image.obdesign.com.tw/catalog/products/AB11671/AB11671@1.jpg,BA5429,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5429/BA5429@1.jpg,
1843,AB11713,未設定,,,https://image.obdesign.com.tw/catalog/products/AB11713/AB11713@1.jpg,BA5429,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5429/BA5429@1.jpg,
1844,AB11704,未設定,,,https://image.obdesign.com.tw/catalog/products/AB11704/AB11704@1.jpg,BA5438,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5438/BA5438@1.jpg,
1845,AB11840,未設定,,,https://image.obdesign.com.tw/catalog/products/AB11840/AB11840@1.jpg,BA5438,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5438/BA5438@1.jpg,
1846,AB11805,未設定,,,https://image.obdesign.com.tw/catalog/products/AB11805/AB11805@1.jpg,BA5442,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5442/BA5442@1.jpg,
1847,AB11796,未設定,,,https://image.obdesign.com.tw/catalog/products/AB11796/AB11796@1.jpg,BA5442,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5442/BA5442@1.jpg,
1848,AB12149,未設定,,,https://image.obdesign.com.tw/catalog/products/AB12149/AB12149@1.jpg,BA5475,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5475/BA5475@1.jpg,
1849,AB12284,未設定,,,https://image.obdesign.com.tw/catalog/products/AB12284/AB12284@1.jpg,BA5476,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5476/BA5476@1.jpg,
1850,AB12437,未設定,,,https://image.obdesign.com.tw/catalog/products/AB12437/AB12437@1.jpg,BA5502,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5502/BA5502@1.jpg,
1851,AB12322,未設定,,,https://image.obdesign.com.tw/catalog/products/AB12322/AB12322@1.jpg,BA5502,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5502/BA5502@1.jpg,
1852,AB12408,未設定,,,https://image.obdesign.com.tw/catalog/products/AB12408/AB12408@1.jpg,BA5506,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5506/BA5506@1.jpg,
1853,AB12136,未設定,甜美_浪漫,,https://image.obdesign.com.tw/catalog/products/AB12136/AB12136@1.jpg,BA5507,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5507/BA5507@1.jpg,
1854,AB12139,未設定,,,https://image.obdesign.com.tw/catalog/products/AB12139/AB12139@1.jpg,BA5507,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5507/BA5507@1.jpg,
1855,GA494,未設定,,,https://image.obdesign.com.tw/catalog/products/GA494/GA494@1.jpg,BA5512,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5512/BA5512@1.jpg,
1856,AB12376,未設定,,,https://image.obdesign.com.tw/catalog/products/AB12376/AB12376@1.jpg,BA5512,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5512/BA5512@1.jpg,
1857,AB12136,未設定,,,https://image.obdesign.com.tw/catalog/products/AB12136/AB12136@1.jpg,BA5576,未設定,甜美_浪漫,,https://image.obdesign.com.tw/catalog/products/BA5576/BA5576@1.jpg,
1858,AB12819,未設定,,,https://image.obdesign.com.tw/catalog/products/AB12819/AB12819@1.jpg,BA5613,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5613/BA5613@1.jpg,
1859,AB12473,未設定,,,https://image.obdesign.com.tw/catalog/products/AB12473/AB12473@1.jpg,BA5623,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5623/BA5623@1.jpg,
1860,AB12149,未設定,,,https://image.obdesign.com.tw/catalog/products/AB12149/AB12149@1.jpg,BA5630,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5630/BA5630@1.jpg,
1861,AB12803,未設定,,,https://image.obdesign.com.tw/catalog/products/AB12803/AB12803@1.jpg,BA5651,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5651/BA5651@1.jpg,
1862,AB12688,未設定,,,https://image.obdesign.com.tw/catalog/products/AB12688/AB12688@1.jpg,BA5672,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5672/BA5672@1.jpg,
1863,AB12776,未設定,,,https://image.obdesign.com.tw/catalog/products/AB12776/AB12776@1.jpg,BA5686,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5686/BA5686@1.jpg,
1864,AB12741,未設定,,,https://image.obdesign.com.tw/catalog/products/AB12741/AB12741@1.jpg,BA5686,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5686/BA5686@1.jpg,
1865,AB12473,未設定,,,https://image.obdesign.com.tw/catalog/products/AB12473/AB12473@1.jpg,BA5706,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5706/BA5706@1.jpg,
1866,AB13337,未設定,,,https://image.obdesign.com.tw/catalog/products/AB13337/AB13337@1.jpg,BA5706,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5706/BA5706@1.jpg,
1867,AB13179,未設定,,,https://image.obdesign.com.tw/catalog/products/AB13179/AB13179@1.jpg,BA5706,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5706/BA5706@1.jpg,
1868,AB13387,未設定,甜美_浪漫,,https://image.obdesign.com.tw/catalog/products/AB13387/AB13387@1.jpg,BA5739,未設定,甜美_浪漫,,https://image.obdesign.com.tw/catalog/products/BA5739/BA5739@1.jpg,
1869,AB13146,未設定,,,https://image.obdesign.com.tw/catalog/products/AB13146/AB13146@1.jpg,BA5745,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5745/BA5745@1.jpg,
1870,AB13020,未設定,,,https://image.obdesign.com.tw/catalog/products/AB13020/AB13020@1.jpg,BA5745,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5745/BA5745@1.jpg,
1871,AB13146,未設定,,,https://image.obdesign.com.tw/catalog/products/AB13146/AB13146@1.jpg,BA5746,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5746/BA5746@1.jpg,
1872,AB12948,未設定,,,https://image.obdesign.com.tw/catalog/products/AB12948/AB12948@1.jpg,BA5746,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5746/BA5746@1.jpg,
1873,AB13171,未設定,,,https://image.obdesign.com.tw/catalog/products/AB13171/AB13171@1.jpg,BA5781,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5781/BA5781@1.jpg,
1874,AB13205,未設定,,,https://image.obdesign.com.tw/catalog/products/AB13205/AB13205@1.jpg,BA5786,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5786/BA5786@1.jpg,
1875,AB13176,未設定,,,https://image.obdesign.com.tw/catalog/products/AB13176/AB13176@1.jpg,BA5786,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5786/BA5786@1.jpg,
1876,AB13109,未設定,,,https://image.obdesign.com.tw/catalog/products/AB13109/AB13109@1.jpg,BA5786,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5786/BA5786@1.jpg,
1877,EA2990,未設定,,,https://image.obdesign.com.tw/catalog/products/EA2990/EA2990@1.jpg,BA5795,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5795/BA5795@1.jpg,
1878,AB13371,未設定,,,https://image.obdesign.com.tw/catalog/products/AB13371/AB13371@1.jpg,BA5799,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5799/BA5799@1.jpg,
1879,EA2993,未設定,,,https://image.obdesign.com.tw/catalog/products/EA2993/EA2993@1.jpg,BA5814,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5814/BA5814@1.jpg,
1880,AB13388,未設定,,,https://image.obdesign.com.tw/catalog/products/AB13388/AB13388@1.jpg,BA5814,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5814/BA5814@1.jpg,
1881,AB13614,未設定,,,https://image.obdesign.com.tw/catalog/products/AB13614/AB13614@1.jpg,BA5836,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5836/BA5836@1.jpg,
1882,DA7987,未設定,,,https://image.obdesign.com.tw/catalog/products/DA7987/DA7987@1.jpg,BA5867,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5867/BA5867@1.jpg,
1883,AB13614,未設定,,,https://image.obdesign.com.tw/catalog/products/AB13614/AB13614@1.jpg,BA5867,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5867/BA5867@1.jpg,
1884,AB13703,未設定,,,https://image.obdesign.com.tw/catalog/products/AB13703/AB13703@1.jpg,BA5867,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5867/BA5867@1.jpg,
1885,AB13590,未設定,,,https://image.obdesign.com.tw/catalog/products/AB13590/AB13590@1.jpg,BA5867,未設定,,,https://image.obdesign.com.tw/catalog/products/BA5867/BA5867@1.jpg,
